ID,TITLE,HOAX_TEXT,SENTIMENT_LABEL,SENTIMENT_SCORE,CANDIDATES_MENTIONED
3464,Oposisi di Afrika Selatan Membuat KTP Identitas Palsu untuk Memenangkan Pemilu,"“EFF Office in Hillbrow is manufacturing fake South African ID’s in big numbers, so that Zimbos and Nigerians will vote for EFF in 2024, that’s the reason why EFF is fighting Operation Dudula because Operation Dudula is actually disturbing EFF vision” Terjemahan: “Kantor EFF di Hillbrow memproduksi KTP palsu Afrika Selatan dalam jumlah besar, sehingga orang Zimbabwe dan orang Nigeria akan memilih EFF pada tahun 2024, itulah alasan EFF melawan Operasi Dudula karena Operasi Dudula sebenarnya mengganggu visi EFF” = = = Penjelasan: Sebuah postingan Facebook menyebarkan informasi bahwa partai oposisi EFF di Afrika Selatan telah membuat KTP palsu agar orang-orang Zimbabwe dan Nigeria bisa memilih mereka untuk memenangkan pemilu 2024 di Afrika Selatan, postingan tersebut juga menunjukkan bukti gambar dari beberapa identitas palsu yang sudah dibuat. Faktanya foto tersebut sebelumnya sudah dipublikasi melalui siaran pers Kepolisian Afrika Selatan terkait dokumen palsu yang dibuat oleh seorang warga Zimbabwe seperti KTP, akta kelahiran, paspor, laporan bank, sertifikat Covid-19, dan dokumen penting lainnya. Diketahui pelaku sudah tertangkap oleh Kepolisian Afrika Selatan karena telah membuat banyak dokumen palsu. Dengan demikian, oposisi di Afrika Selatan membuat KTP identitas palsu untuk memenangkan pemilu adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://factcheck.afp.com/doc.afp.com.34EP7UH https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=39310 https://cekhoax.id/cek-fakta/salah-oposisi-di-afrika-selatan-membuat-ktp-identitas-palsu-untuk-memenangkan-pemilu",negative,0.9947998523712158,"Prabowo, Gibran"
3471,“Disambut 1 juta Warga Sulsel dan 2 Pesawat Tempur TNI AU #prabowopresiden2024”,"“Disambut 1 juta Warga Sulsel dan 2 Pesawat Tempur TNI AU #prabowopresiden2024”. PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",neutral,0.7980921864509583,"Prabowo, Gibran, Jokowi"
3474,11.000 Politisi dan Elit di Selandia Baru Dapat Pengecualian Wajib Vaksin Covid-19,"“11.000 politisi dan elit Selandia Baru menerima pembebasan vaksin Covid, dengan laporan yang menunjukkan hal yang sama dilakukan di Kanada. “TERGEMPAR di Selandia Baru, permintaan FOIA menunjukkan bahwa 11.000 politisi dan elit mendapat pengecualian vaksin COVID. Ini benar-benar kriminal Ada laporan yang dapat dipercaya yang menunjukkan hal yang sama dilakukan di Australia, Kanada, AS, Eropa dan bahkan di Pfizer, Moderna, & J&J” – James Thorp, MD 6 Desember 2023 (33,3K Tampilan) “BREAKING; di Selandia Baru, permintaan FOIA menunjukkan bahwa 11.000 politisi dan elit mendapat pengecualian vaksin COVID, tidak menerimanya; bagaimana? Mereka tahu itu TIDAK diperlukan & berbahaya, TAPI mereka memaksa Anda di bawah ancaman hukum dan penangkapan untuk mengambilnya dan sekarang Anda dan banyak yang terluka vaksin! Jadi bagaimana kita menyelidiki, dimasukkan ke pengadilan hukum dan mengambil uang mereka dan memenjarakan dan MENGGANTUNG mereka jika terbukti bersalah? GANTUNG! “ – Dr. Paul Alexander, 5 Desember 2023” = = = Penjelasan: Beredar sebuah informasi bahwa di Selandia Baru terdapat 11.000 politisi dan elit menerima pembebasan vaksin Covid-19. Disebutkan juga bahwa mereka mengetahui jika vaksinasi tidak diperlukan dan dapat membahayakan, namun masyarakat dipaksa menerima vaksin dan mendapatkan ancaman hukum. Setelah ditelusuri klaim tersebut keliru dan menyesatkan. Beberapa sumber menyebut bahwa Selandia Baru mewajibkan vaksinasi bagi seluruh lapisan masyarakat, termasuk bagi politisi dan elit. Adapun pengecualian wajib vaksin diberikan kepada mereka yang baru saja terinfeksi Covid-19, masalah kesehatan yang mengancam jiwa atau yang pernah mengalami reaksi buruk terhadap suntikan pertama. Selain itu, organisasi layanan kesehatan di Selandia Baru dapat mengajukan pengecualian terhadap para pekerja medisnya. Organisasi layanan kesehatan yang mengajukan pekerja medisnya perlu membuktikan bahwa layanan kesehatan kepada masyarakat akan terganggu jika para pekerja tidak bisa bekerja karena perlu beristirahat setelah divaksinasi. Dilansir dari Stuff.co.nz, terdapat 478 organisasi yang mengajukan permohonan, namun hanya 103 organisasi yang diberikan izin yang meliputi total 11,005 pekerja medis. Bukan 11.000 politisi dan elit. Dengan demikian, 11.000 politisi dan elit di Selandia Baru dapat pengecualian wajib vaksin Covid-19 adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://www.stuff.co.nz/national/politics/133104602/fact-check-did-11000-people-really-get-a-vaccine-exemption https://www.stuff.co.nz/national/133116645/how-103-covid-vaccine-exemptions-covered-11000-healthcare-workers https://factcheck.afp.com/doc.afp.com.34847UX https://www.reuters.com/fact-check/new-zealands-11000-vaccine-exempt-were-health-staff-not-elites-2024-01-12/ https://www.kompas.com/cekfakta/read/2024/01/17/085424982/tidak-benar-elite-dan-politisi-selandia-baru-dapat-pengecualian-wajib?page=all#page2 https://cekhoax.id/cek-fakta/salah-11-000-politisi-dan-elit-di-selandia-baru-dapat-pengecualian-wajib-vaksin-covid-19 = = =",negative,0.9915167093276978,"Prabowo, Gibran, Anies, Ganjar"
3476,Ribuan Budayawan Yogyakarta Serukan Dukungan Ganjar-Mahfud,“CAPRES SEBELAH PANIK TOTAL‼️RIBUAN BUDAYAWAN YOGYAKARTA DEKLARASI DUKUNG GANJAR CAPRES 2024”,negative,0.5059290528297424,"Prabowo, Gibran, Ganjar"
3478,Pada Tahun 2022 Prabowo Dapat Rekor Muri Capres Gagal 3x Beruntun,"“REKOR INDONESIA MURI. PIAGAM PENGHARGAAN MUSEUM REKOR-DUNIA Indonesia no. 9506/R.MURI/IV/2022 Dianugerahkan Kepada Prabowo Subianto ATAS REKOR Capres 3X Kalah Secara Beruntun.” = = = Penjelasan: Beredar sebuah gambar di Facebook yang menunjukkan sebuah piagam rekor Muri yang dianugerahkan kepada Prabowo Subianto atas pencapaian rekor calon presiden kalah tiga kali secara beruntun. Terlihat dari nomor piagam tersebut, bahwa penghargaan diberikan pada tahun 2022. Namun terlihat piagam tersebut adalah hasil editan dengan tujuan untuk satire/parodi. Penelusuran oleh Kompas.com pada pencarian daftar pada laman rekor Muri pada tahun 2022 tidak ditemukan catatan rekor atas nama Prabowo Subianto. Terlihat nomor piagam tersebut adalah 9506/R.MURI/IV/2022, setelah ditelusuri melalui mesin pencarian Google dengan kata kunci nomor piagam tersebut, hanya ditemukan artikel-artikel bantahan terhadap klaim tersebut. Dengan demikian, Prabowo Subianto mendapatkan rekor Muri atas capaian gagal capres tiga kali adalah tidak benar dengan kategori Satire atau Parodi. = = = Referensi: https://www.kompas.com/cekfakta/read/2024/01/18/191900382/-klarifikasi-tidak-ada-piagam-penghargaan-muri-untuk-prabowo-terkait https://cekhoax.id/cek-fakta/salah-pada-tahun-2022-prabowo-dapat-rekor-muri-capres-gagal-3x-beruntun",neutral,0.5991206169128418,"Prabowo, Gibran, Anies, Ganjar, Jokowi"
3480,"Penikaman di Tempat Pemungutan Suara di Tainan, Taiwan 2024","“Pada hari pemungutan suara di Tainan, serangkaian penikaman terjadi! Orang yang menyaksikan ketakutan: Adegan itu mengeluarkan banyak darah dan pembunuhnya diduga melarikan diri.” = = = Penjelasan: Beredar postingan Facebook yang memberitakan bahwa pada hari pemungutan suara di Tainan, Taiwan, terdapat serangkaian penikaman yang menimbulkan banyak darah dan pembunuhnya melarikan diri. Diketahui Taiwan baru saja mengadakan pemilihan umum pada 13 Januari 2024. Namun setelah ditelusuri klaim tersebut menyesatkan. Melalui AFP, kepolisian setempat menyampaikan bahwa tidak ada laporan terkait dugaan penikaman tersebut. Penelusuran melalui gambar yang dijadikan bukti korban mengeluarkan banyak darah, ditemukan gambar tersebut sudah lama beredar melalui News.Ijjnews.com yang memberitakan terkait penikaman di sebuah kafe di Jinshan, Fuzhou. Dengan demikian, penikaman di Tempat Pemungutan Suara di Tainan, Taiwan 2024 adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://factcheck.afp.com/doc.afp.com.34EQ78Q http://news.ijjnews.com/system/2016/09/15/010966386.shtml https://cekhoax.id/cek-fakta/salah-penikaman-di-tempat-pemungutan-suara-di-tainan-taiwan-2024 = = =",negative,0.9523437023162842,"Prabowo, Gibran, Anies"
3482,: “Elite PDIP deklarasi dukungan untuk Anies dan Muhaimin”,ELITE PDIP GELAR DEKLARASI DUKUNG ANIES-MUHAIMIN =====,negative,0.9696587324142456,Anies
3410,Video Jokowi Memerintahkan Untuk Stop Bantuan ke Rohingnya dan Segera Usir Mereka,Jokowi: Stop bantuan untuk Rohingya dan segera usir mereka,neutral,0.9142755270004272,Jokowi
3411,"Puluhan Menteri Kabinet Jokowi Mundur, Ikuti Langkah Sri Mulyani",“Tangis JKW pecah Puluhan mentri ikuti langkah Sri Mulyani” Narasi dalam gambar pratinjau: “PULUHAN MENTERI MUNDUR SRI MULYANI MUNDUR SAHAM INDONESIA TERJUN BEBAS” =====,neutral,0.9947410821914673,
3414,Hasil Persidangan Terbukti Ijazah Jokowi Palsu,"“*HASIL PERSIDANGAN TERBUKTI IJAZAH JOKOWI PALSU* Alhamdulillaah,, Allaahu Akbar.. Berkat perjuangan mereka terbuktilah ijazah Jokowi Palsu. Dampak dari hasil Persidangan ini bahwa Jabatan Jokowi Sbg Presiden adalah ILEGAL & semua kepres2 yg di keluarkan juga tdk sah” =====",negative,0.9970220923423767,Jokowi
3416,Partai Buruh Deklarasikan Anies Baswedan,“Efek besar dari Yenny Wahid ! Kini partai buruh resmi deklarasikan Anies presiden 2024” =====,neutral,0.9190224409103394,"Prabowo, Gibran, Anies, Jokowi"
3417,António Guterres Komentari Tentang Pertahanan Negara Indonesia Lewat X,"“Langsung di Colek Sama Ketua PBB ni bos.. Secrets about intelligence within the country are not polite to share, protecting the sovereignty of the country is important. Don’t make other countries laugh at your country, Indonesian (terjemahan: Rahasia mengenai intelijen dalam suatu negara tidak sopan untuk dibagikan, menjaga kedaulatan negara itu penting. Jangan membuat negara lain menertawakan negaramu, Indonesia)”",negative,0.9782056212425232,
3419,"Video Sidang Istri Anies Baswedan yang Tersandung Kasus Uang PAUD 6,4 Triliun","“ISTRI ANIS SIDANG BAB 6,4 UANG PAUD”",neutral,0.7309523224830627,
3421,Cuitan Taylor Swift di X Berterima kasih kepada Prabowo Subianto,"“Thank you Mr Prabowo Subianto for helping me. I thank you very much, I hope you live a long time when I play in Indonesia. (Terjemahan: Terima kasih Pak Prabowo Subianto telah membantu saya. Saya ucapkan terima kasih banyak, semoga panjang umur ketika saya bermain di Indonesia.)",positive,0.9723924398422241,Prabowo
3422,Video Ribuan Relawan Ganjar dan Prabowo Balik Arah Dukung Anies Baswedan,“Berita terbaru !! Detik-detik ribuan relawan Ganjar dan Prabowo balik arah dukung Anies di 2024” =====,neutral,0.9388366937637329,"Prabowo, Gibran, Anies, Ganjar"
3423,Zulkifli Hasan Tegaskan Kader PAN Alihkan Dukungan ke Anies Baswedan,“TEPAT PAGI INI Zulhas Tegaskan Kader pan Tinggalkan Prbowo||•Dukung Anies Presiden” =====,neutral,0.9259101748466492,"Prabowo, Anies, Jokowi"
3424,Luhut Binsar Deklarasikan Dukung Anies Baswedan,"“Luhut langsung kicep koar-koar bela gibran, Cak Imin bungkam Opung hingga begini” =====",negative,0.9728359580039978,Gibran
3425,Video Duta Besar Turki Abaikan Salaman Jokowi,"“Harusnya sampeyan @jokowi cepat sadar, bahwa sudah banyak yg tidak menghargai sampeyan lagi ” =====",negative,0.995965838432312,Jokowi
3426,: “Jokowi dan Jan Ethes bagi bagi amplop Januari 2024”,Langsung dari tangannya sendiri.. =====,neutral,0.946734607219696,
3427,: “Jokowi pimpin deklarasi Ganjar Pranowo”,"PAGI INI,DEKLARASI AKBAR !! JUTAAN GANJARIS KENDAL USUNG GANJAR CAPRES 2024… =====",negative,0.992562472820282,"Prabowo, Gibran, Ganjar"
3428,: Gibran bicara tidak jelas,"“#ShameOnYou Versi Asli Tanpa Bisikan Ghoib, ini apa sih… inge… inge, Natural gak di buat2, Pertemuan milenial umkm wonogiri 23/1/24”",negative,0.7713356018066406,
3430,Rekaman Percakapan Ganjar dan Megawati,“Rekaman Percakapan Ganjar dan Megawati “,neutral,0.9985120892524719,Ganjar
3433,Kesuksesan Food Estate Prabowo di Jawa Tengah,” Kesuksesan Food Estate Prabowo di Jawa Tengah Ganjar dan Anies bisa apa selain omon-omon? Food Estate yang digarap Prabowo sukses besar!”,positive,0.9914244413375854,"Prabowo, Anies, Ganjar"
3434,Pidato Surya Paloh Menyadari Kesalahan Mencalonkan Anies Sebagai Calon Presiden 2024,"“sabar ak… kesalahan saat ini mencalonkan anis menjadi calon presiden 2024, bukan yang terakhir dalam perjuangan untuk memajukan negara in 2029 masih ada kesempatan” SURYA PALOH SANG PEMIMPIN PARTAI NASDEM, TELAH MENYADARI”",negative,0.6030781269073486,"Prabowo, Gibran, Jokowi"
3435,Pesan Jokowi “yang milih no.2 itu hati-hati”,"” SUDAH SANGAT JELAS APA PESAN PAK JOKOWI “YG MILIH NO.2 itu Hati?!! Emosional,Kurang Informasi dan Tawaranny Tidak Masuk Akal”",negative,0.9993144273757935,Jokowi
3436,"Prabowo dan Jokowi Kunjungan ke Solo, Warga Solo Teriak Anies Presiden","“JOKOWI, PRABOWO KE SOLO WARGA SOLOH PILIH ANIES PRESIDEN ANIES, PRESIDEN ANIES “",neutral,0.9655879139900208,"Prabowo, Anies, Jokowi"
3437,Video Mahfud MD Tidak Bisa Menjawab saat Ditanya Tentang Tugas Kompolnas,“BUKAN MENANG- MENANGAN PAK PANIK KALI YA”,negative,0.9976451992988586,
3439,ENAM AHLI HUKUM BUKTIKAN JOKOWI SENGAJA GUNAKAN APBN UNTUK KAMPANYE,"GEMPAR SORE INI || 6 AHLI HUKUM NYATAKAN JOKOWI BERSALAH ,SAMPAI SAMPAI BUKU HITAM INI JADI BUKTINYA BERITA TERBARU BUKU HITAM ISTANA TERBONGKAR 6 AHLI HUKUM BUKTIKAN JOKOWI SENGAJA GUNAKAN APBN UNTUK KAMPANYE",negative,0.9993754029273987,Jokowi
3440,KAMPANYE PRABOWO-GIBRAN DI BOIKOT AKIBAT PIDATO JOKOWI TIDAK NETRAL,AMARAH RAKYAT !! AKIBAT PIDATO JKW TIDAK NETRAL || KAMPANYE PR4GIB DI BOIKOT RAKYAT CERDAS!! KAMPANYE PR4GIB DI BOIKOT AKIBAT PIDATO JOKOWI TIDAK NETRAL DUKUNG BELIMBING SAYUR,negative,0.9983707070350647,Jokowi
3441,Pamflet Aksi Geruduk Istana 1 Februari 2024,Pamflet Aksi Geruduk Istana 1 Februari 2024,neutral,0.9782289862632751,"Prabowo, Gibran"
3449,"KEKURANGAN INVESTOR, PEMERINTAH NAIKKAN TARIF PAJAK MELALUI PERATURAN BARU DEMI BIAYAI PEMBANGUNAN IKN","“Mantan Waketum Gerindra Sebut Pajak Pekerja Dinaikkan Jokowi untuk Biayai IKN Karena Tidak Ada Investor. Gimana Nasib Makan Siang Gratis Kalau Gitu, Ya? Rakyat Nanti Dipajakin Makin Susah!” =====",negative,0.9990794658660889,Jokowi
3450,"IPK GIBRAN 2,3","“Ternyata IP si gibran itu 2,3 Makanya anak si jokowi ini GOBLOG….BEGO dan TOLOL” =====",negative,0.9993298053741455,"Gibran, Jokowi"
3452,AYAH PRABOWO KETURUNAN CINA,"“Inilah Ayah Prabowo Subianto, Keturunan China, Itu Fakta” =====",negative,0.6126787662506104,Prabowo
3453,ANIES BASWEDAN BERI DANA HIBAH RP 63 MILIAR KEPADA ISTRINYA,"“Anies Baswedan Beri Dana Hibah Rp 63 Miliar ke Istrinya Warganet Ngamuk: Uang Negara Habis, Belum Lagi Buat Kerabat di Yaman MANUSIA KAYAK GINI MAU JADI PRESIDEN yang milih dia waras ga?”. =====",negative,0.9991455078125,"Anies, Jokowi"
3454,"HUBUNGAN JOKOWI DENGAN MA’RUF MEMBURUK, AKIBAT JOKOWI SIBUK ORGANISIR RELAWAN TIM PEMENANGAN PRABOWO-GIBRAN",“Hubungan presiden dan wapres memburuk. Maaruf amin tegur jokowi karena sibuk organisir relawan pemenangan” =====,negative,0.8837277293205261,"Anies, Jokowi"
3456,"UTANG UGAL-UGALAN, SRI MULYANI SUARAKAN MUNDUR DARI KABINET","“Menurut Anda Mampukah Prabowo Menyelesaikan dan Mengatasi Utang LN Indonesia dlm Jangka 3 Tahun yg kini Menyentuh Angka Rp. 8.041 Trilliun, November 2023 (Sumber BI) ? atau Justru akan Menambahnya?.. Hingga Mengakibatkan Sri Mulyani Menyuarakan akan Mundur dr Kabinet karena Utang Negara yg Ugal-ugalan tsb? (Faisal B) UtangLN” =====",negative,0.9536887407302856,"Prabowo, Gibran"
3457,DISHUB DKI JAKARTA CABUT STICK ONE JALUR SEPEDA UNTUK HILANGKAN KARYA ANIES DI JAKARTA,"“DISHUB DKI CABUT “STICK CONE” JALUR SEPEDA DI 13 RUAS JALAN Tugas dia cuma 1, hilangkan semua karya Anies di Jakarta… “ =====",negative,0.9974420070648193,Anies
3458,CAK IMIN BACA BUKU GAUL UNTUK HADAPI SINGKATAN-SINGKATAN GIBRAN PADA DEBAT CAWAPRES KEDUA,"“Gibran Berencana Pakai Singkatan Lagi saat Debat Cawapres Kedua, Persiapan Cak Imin: KAMUS GAUL BAHASA INGGRIS” =====",neutral,0.9676609039306641,Gibran
3402,"Gambar Anies dengan Narasi “Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran”","“Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran” = = = = = PENJELASAN: Akun Facebook Andi Zzh memposting sebuah gambar Anies Baswedan dengan gaya dua jari. Dalam gambar yang diunggah pada 30 Januari 2024 pukul 08.34 terdapat narasi “Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran”. Setelah ditelusuri menggunakan Google Image ditemukan sebuah gambar yang identik dengan postingan Facebook pada website Tribun dalam artikel berjudul “Anies Baswedan Dukung Jokowi-JK Salam 2 Jari” Sabtu, 5 Juli 2014 pukul 15.02 WIB. Gambar tersebut merupakan gambar saat Anies menjadi juru kampanye pasangan Jokowi- JK di lapangan Irepa, Cilodong, Depok 4 Juli 2014. Dengan demikian gambar Anies menunjukkan dua jari dengan “Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran” tidak benar. Gambar tersebut merupakan gambar saat Anies menjadi juru kampanye pasangan Jokowi JK. Narasi pada gambar tersebut tidak berhubungan dengan gambar, sehingga masuk dalam kategori konten yang menyesatkan. REFERENSI: https://www.tribunnews.com/images/editorial/view/1235751/anies-baswedan-dukung-jokowi-jk-salam-2-jari https://www.tribunnews.com/pemilu-2014/2014/07/26/anies-baswedan-jokowi-urus-kabinet-usai-bulan-agustus",negative,0.7000792026519775,"Prabowo, Gibran, Anies, Jokowi"
3403,Video Dukungan Prabowo Kepada Anies Pilpres 2024,"“MENGEJUTKAN PRABOWO dukung ANIS, PRESIDEN RI 2024” “Pak Prabowo akhirnya sadar,Demi NKRI” = = = = = PENJELASAN: Akun Tik Tok subyan4800480184417 memposting video berdurasi 1 menit dan di dalamnya terdapat nasi bahwa Prabowo mendukung Anies untuk menjadi Presiden Republik Indonesia di tahun 2024. Video tersebut merupakan video Prabowo yang sedang berpidato dan menyampaikan akan memenangkan Anies. Setelah ditelusuri ditemukan video yang identik dengan postingan Tik Tok pada kanal Youtube KOMPAS TV “Prabowo Minta Kader Gerindra Dukung Anies-Sandi” yang diunggah pada 8 Januari 2017. Video pada Tik Tok sama dengan video di YouTube pada detik ke 31 pada video YouTube. Jika disimak dalam video tersebut Prabowo menyatakan dukungannya kepada Anies pada Pilkada DKI Jakarta bukan pada pilpres 2024. Video tersebut merupakan video saat rapat akbar yang digelar di JIExpo Kemayoran. Dengan demikian video yang diklaim Prabowo mendukung Anies pada Pilpres 2024 tidak benar. Video tersebut merupakan video dukungan Prabowo Subianto kepada Anies pada Pilkada DKI Jakarta bukan pada Pilpres 2024, sehingga hal tersebut masuk dalam kategori konten yang menyesatkan. REFERENSI: https://www.youtube.com/watch?v=PQRX9zpv5gc https://cekhoax.id/cek-fakta/salah-video-dukungan-prabowo-kepada-anies-pilpres-2024",negative,0.8046921491622925,"Prabowo, Gibran, Anies, Jokowi"
3404,"Gambar Gibran pada Artikel Berjudul “Perkosa Kambing Tetangga, Pelaku: Saya Tak Memaksa, Suka Sama Suka”","“Perkosa Kambing Tetangga, Pelaku: Saya Tak Memaksa, Suka Sama Suka” = = = = = PENJELASAN: Akun Facebook Jiro Lu Pat memposting sebuah tangkapan layar artikel berjudul “Perkosa Kambing Tetangga, Pelaku: Saya Tak Memaksa, Suka Sama Suka”. Jika diperhatikan pada gambar artikel terdapat gambar Gibran. Postingan tersebut diunggah pada 24 Januari pukul 15.58. Setelah ditelusuri menggunakan kata kunci judul artikel tersebut ditemukan artikel asli pada website suara.com. Jika dibandingkan judul dan tanggal unggah yaitu 15 Januari 2019 pukul 14.53 WIB sama seperti yang di postingan Facebook. Namun perbedaan terdapat pada gambar artikel yang mana gambar asli adalah seekor kambing bukan gambar Gibran. Dengan demikian gambar Gibran pada artikel berjudul “Perkosa Kambing Tetangga, Pelaku: Saya Tak Memaksa, Suka Sama Suka” merupakan hasil suntingan. Gambar artikel yang asli adalah gambar seekor kambing bukan gambar Gibran, sehingga hal tersebut masuk dalam kategori konten parodi. REFERENSI: https://www.suara.com/news/2019/01/05/145320/perkosa-kambing-tetangga-pelaku-saya-tak-memaksa-suka-sama-suka https://cekhoax.id/cek-fakta/salah-gambar-gibran-pada-artikel-berjudul-perkosa-kambing-tetangga-pelaku-saya-tak-memaksa-suka-sama-suka",negative,0.9225825071334839,"Gibran, Anies"
3405,“Istana distributor sembako”,"“Ini Istanana negara apa Istana distributor sembako.. Di obral obral buat narik simpati….😂😂 @Damput76 @Akhmad67523072 @DrPullmanrogers @Scorpionking_03 @AriHend34760216 @Rasto66010876 @her_ermi @Kenzu_001 @Amran_bin_Ali @kumbara_RX @NdiTNB @EllyKoro @OmpungGuru”. PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",negative,0.9942003488540649,"Prabowo, Gibran, Anies, Ganjar"
3398,Giliran Seorang Penyanyi yang juga mati di atas podium yang dukung anaknya Jokowi,Giliran Seorang Penyanyi yang juga mati di atas podium yang dukung anaknya Jokowi,neutral,0.9914067983627319,Jokowi
3392,: “DKPP Putuskan Gibran Tidak Sah Mengikuti Pilpres 2024”,"*Naaah Lu!!! 20 Hari Menuju PEMiLU, Gibran baru dinyatakan Tidak SAH jadi Ca-WaPres*..Agar Semua rakyat sadar, Faham.,dan makin cedas perihal kondisi politik di negeri kita simak.. =====",negative,0.6808927655220032,Gibran
3393,Prabowo dilarikan ke RSPAD,Prabowo dilarikan ke RSPAD,neutral,0.998362123966217,Prabowo
3394,Taylor Swift berterimakasih kepada Prabowo,Taylor Swift berterimakasih kepada Prabowo,positive,0.7772729992866516,Prabowo
3396,Jokowi Salam 2 Jari Mendukung Prabowo – Gibran,Jokowi Salam 2 Jari Mendukung Prabowo – Gibran,neutral,0.9966647028923035,"Prabowo, Gibran, Jokowi"
3397,Surat Suara Paslon Prabowo Subianto Jadi Nomor Tiga yang Harusnya Nomor Dua,Surat Suara Paslon Prabowo Subianto Jadi Nomor Tiga yang Harusnya Nomor Dua,neutral,0.9987710118293762,Prabowo
3385,Gambar Produk Pesawat Rusak dan Mobil Kayu Esemka Jaman Now Menuju Indonesia Emas,"“Prodok jaman now handalan jaman Now Menuju Indonesia emas apa menuju negara bekas” = = = = = PENJELASAN: Akun Facebook Mulyadi pada grup INDONESIA BERSUARA memposting gambar mobil kayu yang bertuliskan Esemka Solo- Jakarta. Dalam postingan tersebut juga mengu gambar pesawat yang sudah rusak. Terdapat juga caption yang bernarasi “Prodok jaman now handalan jaman Now Menuju Indonesia emas apa menuju negara bekas”. Setelah ditelusuri pesawat bekas tersebut bukan milik Indonesia melainkan pesawat yang ada di Solheimasandur, Islandia. Gambar mobil Esemka yang terbuat dari kayu identik dengan gambar yang diunggah di websitesteemit.com pada 8 Desember 2018. Jika diperhatikan tidak ada tulisan “Esemka”. Mobil kayu bertuliskan “Esemka” merupakan hoax lama yang kembali beredar. Hoaks tersebut juga muncul pada Juli 2020. Dengan demikian pesawat rusak dan mobil bertuliskan “Esemka” tidak benar. Pesawat rusak tersebut bukan milik Indonesia melainkan pesawat yang berada di Solheimasandur, Islandia sedangkan tulisan “Esemka” pada mobil kayu merupakan hasil editan pada gambar asli tidak ada tulisan tersebut, sehingga masuk dalam kategori konten parodi. REFERENSI: https://www.google.com/maps/place/Solheimasandur/@63.4730556,-19.3633333,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOykSX90mLpyadaVn6plUpydEWtO87Mu31IJDJq!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOykSX90mLpyadaVn6plUpydEWtO87Mu31IJDJq%3Dw203-h134-k-no!7i1080!8i715!4m9!3m8!1s0x48d739bc66cf89e1:0x30228cf7e5c7415a!8m2!3d63.4730556!4d-19.3633333!10e5!14m1!1BCgIgARICGAI!16s%2Fg%2F11c1s333l2?entry=ttu https://steemit.com/creative/@zubett/unique-car-whose-body-is-made-of-wood https://turnbackhoax.id/2020/07/23/salah-foto-mobil-esemka-berbahan-dasar-kayu// https://cekhoax.id/cek-fakta/salah-gambar-produk-pesawat-rusak-dan-mobil-kayu-esemka-jaman-now-menuju-indonesia-emas",negative,0.9751502275466919,"Prabowo, Gibran, Anies, Ganjar"
