ID,TITLE,HOAX_TEXT,SENTIMENT_LABEL,SENTIMENT_SCORE,ENTITIES_MENTIONED
2451,Puskesmas Kuta Utara Giveaway iPhone Lewat Instagram,"“HALO SOBAT @puskes_kutautara , KAMI SEDANG MENGADAKAN PROMOH TEBUS MURAH DI TAHUN 2024 HANYA UNTUK 2 ORANG TERCEPAT DAN BERUNTUNG, NEW 2 UNIT IPHONE 14 PROMAX 256 GB GARANSI RESMI IBOX:100: 1 TAHUN, SYARAT & KETENTUANNYA SILAHKAN IKUTI :point_down::skin-tone-2: Warna deep purple Tebus 8.888.000/pcs iPhone yang kami give kan ini 100% garansi resmi ibox , dan kami jadikan sebagai hadiah klaim give tebus murah buat followers kami :pray::skin-tone-2: Syarat dan ketentuan klaim give tebus murahnya : Wajib Follow @puskes_kutautara Minimal Like 5 Postingan @puskes_kutautara Peserta tercepat dan memenuhi syarat . Wajib klaim melalui via WhatsApp,:point_down::skin-tone-2: Fast respon WA : 0882 0209 42226”",positive,0.8929334282875061,"Raffi Ahmad, Giveaway"
2452,"AKUN WHATSAPP WAKIL BUPATI KETAPANG “H, FARHAN”",(Narasi Tidak Ditampilkan),negative,0.9659867882728577,
2453,Akun Facebook Mohamad Irwan Bupati Sigi,"“Second Account Bupati Kabupaten Sigi, Sulawesi Tengah. (2016 – Sekarang)”",neutral,0.961024820804596,
2413,Jhon Lbf Giveaway Melalui Tebak Nama Kota,“ 𝙎𝙥𝙚𝙨𝙞𝙖𝙡 𝙐𝙣𝙩𝙪𝙠 𝙃𝙖𝙧𝙞 𝙄𝙣𝙞 𝙎𝙞𝙖𝙥𝙖 𝙔𝙖𝙣𝙜 𝙈𝙚𝙣𝙚𝙢𝙪𝙠𝙖𝙣 𝙅𝙖𝙬𝙖𝙗𝙖𝙣 𝙣𝙮𝙖!! 𝙔𝙖𝙣𝙜 𝙐𝙙𝙖𝙝 𝙏𝙖𝙪 𝙇𝙖𝙣𝙜𝙨𝙪𝙣𝙜 𝙃𝙪𝙗𝙪𝙣𝙜𝙞 𝙎𝙖𝙮𝙖 𝙈𝙚𝙡𝙖𝙡𝙪𝙞 𝙒𝙝𝙖𝙩𝙨𝘼𝙖𝙥 ( 0882-7427-87722 )”,positive,0.9984683394432068,
2414,Video Raffi Ahmad Iklankan Situs Judi Online di Acara Mata Najwa,"RAFFI AHMAD KLARIFIKASI TENTANG SITUS BARUNYA MODALHOKI69 SERING SEKALI KELUAR SCATTER HITAM, AYOK GAS KAN TERUS DI MODALHOKI69",negative,0.9984219074249268,Raffi Ahmad
2415,Uang 100 Juta oleh Jokowi Sebagai Hadiah Undur Diri,“Terimakasih Masyarakat Indonesia Yang Tercinta Sudah Saatnya Saya Pamit Undur Diri dari Jabatan Ini Saya Akan Terus Memberikan Uang Bantuan 100 Juta Rupiah”,negative,0.5245761275291443,
2416,Baim Wong “Muhammad Ibrahim” Giveaway Mobil dengan Memenangkan Games Tebak Angka,𝙔𝙖𝙣𝙜 𝙐𝙙𝙖𝙝 𝙏𝙖𝙪 𝙇𝙖𝙣𝙜𝙨𝙪𝙣𝙜 𝙃𝙪𝙗𝙪𝙣𝙜𝙞 𝙎𝙖𝙮𝙖 𝙈𝙚𝙡𝙖𝙡𝙪𝙞 𝙒𝙝𝙖𝙩𝙨𝘼𝙖𝙥 Kirim pesan ke (0831-4646-8644) 𝐀𝐲𝐨 𝐒𝐢𝐚𝐩𝐚 𝐜𝐞𝐩𝐚𝐭 𝐃𝐢𝐚 𝐃𝐚𝐩𝐚𝐭 𝐥𝐞𝐭’𝐬 𝐠𝐨,positive,0.9985523819923401,
2434,Jusuf Hamka Berbagi Uang Bagi Siapa Saja Yang Berusia Lebih dari 40 Tahun di Instagram,"khusus untuk usia 40tahun ke atas, saya kasih 35juta untuk modal usaha, semoga bermanfaat, aammiinnnn",neutral,0.9257193803787231,
2435,Akun Instagram Palsu Jhon LBF Berikan Uang Bantuan Usaha,Di sini dapat membantu anda Melunasi hutang Modal usaha Cicilan Dan lain-lain No WhatsApp: 088269238997,neutral,0.9921568632125854,
2436,Atta Halilintar “Berbagi Rejeki” di Situs Slot Miliknya,ATTA BAGI-BAGI REZEKI DIAWAL TAHUN DI SITUS SLOT GOPAY303 MILIKNYA,negative,0.8269981741905212,Giveaway
2346,Akun Tiruan Facebook Pj Bupati Buol,"“Harus dong Emang k pbpak, bpk mau lantik sy Bole bapak lantik saya” “Kirim SK mu ke wa bp agar panitia lakukan proses penetapan jab baru mu 082375085177 wa bp Segera laksanakan petunjuk bp Kirim SK mu ke wa bp agar panitia lakukan proses penetapan jab baru mu” “Secapat itukah bapak mau lantik sy Kirim rekening pak Nnti sy tranfer Berapa bapak mau sy akan kirim”",neutral,0.7909377813339233,
2347,Akun WhatsApp Bupati Lamongan Yuhronur Efendi Minta Transfer,Pak Camat saya di bantu di talangin transfer saya ya 25jt besok siang tak kembalikan BANK BRI an: YUHRONUR EFENDI/033001072191501,neutral,0.9990071654319763,"Bank BRI, Raffi Ahmad"
2349,Surat Pemberitahuan Pengiriman Bantuan Mengatasnamakan Kemendikbud Ristek TA 2024,"Nomor: 25672/Banpem/BKEU/IV/2024 Lampiran: – Perihal: Surat PEMBERITAHUAN Kepada Yth, Penerima Bantuan Biro Keuangan dan Barang Milik Negara Di- Tempat Dengan hormat, Berdasarkan pemberitahuan dari biro keuangan perihal pengiriman dana Bantuan Pemerintahan dari Biro Keuangan dan Barang Milik Negara KEMENDIKBUD RISTEK Tahun Anggaran 2024 yang bersumber APBN Tahun 2024 kjepada sekolah penerima bantuan biro keuangan diberitahukan pencairan dana dilaksanakan bulan April 2024. Sehubungan dengan hal tersebut diatas, kepada sekolah penerima bantuan Biro Keuangan dan Barang Milik Negara KEMENDIKBUD TISTEK dimohon dapat mengikuti regulasi pengiriman. Demikian pemberitahuan ini disampaikan. Jakarta, 04-APRIL-2024 Kepala Biro Keuangan dan Barang Milik Negara",neutral,0.9967795014381409,Bank Indonesia
2351,Komeng Promosikan Situs Judi Online,“𝗣𝗨𝗦𝗜𝗡𝗚 𝗧𝗛𝗥 𝗠𝗔𝗨 𝗗𝗜𝗞𝗘𝗠𝗔𝗡𝗔𝗜𝗡 𝗔𝗧𝗔𝗨 𝗠𝗔𝗟𝗔𝗛 𝗨𝗗𝗔𝗛 𝗔𝗕𝗜𝗦 𝗚𝗔𝗞 𝗞𝗔𝗥𝗨𝗔𝗡 ?? 𝗗𝗘𝗣𝗢𝗜𝗡 𝗗𝗜 𝗞𝗔𝗥𝗧𝗨𝗕𝗘𝗧𝟴𝟴 & 𝗔𝗠𝗕𝗜𝗟 𝗦𝗖𝗔𝗧𝗘𝗥 𝗦𝗣𝗘𝗦𝗜𝗔𝗟 𝗕𝗔𝗥𝗘𝗡𝗚 𝗕𝗔𝗡𝗚 𝗞𝗢𝗠𝗘𝗡𝗚 𝗕𝗨𝗔𝗧 𝗕𝗔𝗟𝗜𝗞𝗜𝗡 𝗧𝗛𝗥” =====,positive,0.9980539083480835,
2352,Akun WhatsApp Kepala Dinas PUPR Kab Muba Alva Elan,(Assalamualaikum pak kades) (Walaikum salam ?? Siap pak) (Hubungi sebentar pak kades) /mengirim gambar/ (Nama kelompok tani ny “taman lestari” itu lah jalan yg di buat ke proposal pak) (Oke pak kades. Saya daftarkan duku ke profinsi Yo pak) (Yo pak mekasi banyak pak),neutral,0.7625311017036438,
2359,"Video Puan Maharani Mempromosikan Obat Nyeri Lutut, Panggul, dan Punggung","“Dokter telah menyembunyikan kebenaran dan membohongi saya selama 17 tahun. Nama saya Puan Maharani dan saya sudah lama menderita nyeri sendi pada usia 33 tahun saya didiagnosa menderita Osteoartritis setiap hari menjadi tak tertahankan bagi saya, saya tidak bisa berjalan normal dengan anak dan cucu saya. pergi ke toko melakukan pekerjaan rumah tangga semua karena rasa sakit yang tak tertahankan yang tidak berhenti tetapi semakin memburuk selama dua setahun saya dirawat oleh dokter-dokter terbaik di negara kami dan negara-negara Barat tetapi semua saran itu ternyata hanya membuang-buang waktu dan tidak memberikan efek yang diinginkan. … Beberapa bulan yang lalu saya bertemu dengan dokter moh Asri zainul abidin dan menceritakan masalah saya ternyata saya telah dibohongi dan ditipu selama ini. … Kami diobati dengan obat rahasia berdasarkan bahan-bahan alami yang tersedia untuk semua orang dan yang mengejutkan saya rasa sakitnya hilang dalam seminggu untuk mempertahankan hasilnya, saya menggunakan obat ini selama beberapa bulan dan sekarang saya merasa seperti berusia 20 tahun karena efektivitasnya yang tinggi. … Klik pelajari lebih lanjut untuk mengatasi nyeri lutut panggul leher dan punggung selamanya.” = = = Penjelasan: Artikel disadur dari Kompas. Beredar sebuah postingan di Facebook yang membagikan video Ketua DPR RI, Puan Maharani bercerita tentang dirinya yang menderita penyakit Osteoartritis. Dalam video tersebut ia menceritakan sudah berobat ke dokter namun tidak kunjung sembuh hingga menemukan obat rahasia berdasarkan bahan-bahan alami, pada akhir video Puan mempromosikan obat nyeri yang dia konsumsi. Setelah ditelusuri dengan menggunakan AI Voice Detector oleh Kompas.com hasilnya suara dalam video Puan Maharani tersebut sebesar 63,01% merupakan suara AI. Sedangkan video yang digunakan bersumber dari YouTube Inter-Parliamentary Union (IPU) yang telah dipublikasi pada 10 Agustus 2020, pada deskripsinya Puan menjelaskan peran kepemimpinan parlemen dalam menangani krisis kesehatan Covid-19. Dengan demikian, Puan Maharani mempromosikan obat nyeri adalah tidak benar dengan kategori Konten yang Dimanipulasi. = = = Referensi: https://www.kompas.com/cekfakta/read/2024/04/27/142736082/hoaks-puan-promosikan-obat-nyeri-sendi = = =",negative,0.9905160069465637,Bank Indonesia
2360,APK Surat Panggilan Polda Metro Jaya,“SURAT PANGGILAN POLDA METRO JAYA” =====,neutral,0.9983459711074829,
2361,Penerima Stiker di Whatsapp Dikenakan Biaya Rp250,"“AKBP NYOMAN: *Mohon berita berikut ini dicermati* *STOP PEMAKAIAN STICKER Di WHATSAP / WA* Bila tdk Terlalu Penting *Aku juga baru tahu !!* Tahukah teman2 ku di group ini.. Kenapa saya tidak suka menggunakan stiker..? Setiap stiker atau gambar yang saudaraku kirimkan di WA ini pembayarannya dibebankan kpd yg menerima . Jika anggota group ini ada 20 org saja maka pembuat stiker sudah mendapat uang 20x 250 rupiah untuk satu stiker. Jika setiap hari di group ini ada 20 stiker dan gambar maka pembuat stiker mendapat uang perhari dari group ini = 20 x20x 250 = 100.000 rupiah. Jika dalam 1 bln ,brp kah penghasilan pembuat stiker ??? dan berapakah uang pengguna WA yang mendapat kiriman sticker tersedot masuk ke rekening pembuat sticker tersebut Saya mengajak semuanya untuk stop pakai stiker agar paket / uang kita tidak cepat habis utk memperkaya orang yang sudah kaya !! *Selain besaran nilai rupiah-nya juga memenuhi file data HP.* *STOP PENGGUNAAN STICKER..!!* •AKBP NYOMAN: ini tolong di sebar ada bagusnya pengiritan dan tidak penting *mulai sekarang jangan kirim2 Stiker ya saudaraku…* Pantesan kuota Internet cepat habis.” =====",negative,0.9785127639770508,Bank Indonesia
2365,Lowongan Pekerjaan SPBU Pertamina,"“Lowongan Kerja SPBU Pertamina Lulusan: SMP SMA SMK D3 S1 yang siap kerja Dibutuhkan segera karyawan/karyawati Posisi : 1. Deriver 2. Operator Pom Bensin 3. Operator SPBU 4. Satpam/Security – gaji pokok Rp.5.000.000 – gaji tunjangan asuransi jiwa – gaji traning – bonus bulanan Rp.1.000.000 ( bagi yg disiplin ) kriteria: > Wanita/pria > Umur 17thn – 45thn > Jujur,disiplin & rapih dalam penampilan > Bertanggung jawab dalam pekerjaan > mampu bekerja dengan team ( kompak ) > Bisa baca tulis > Gaji pokok > bonus uang rokok/pulsa #Silahkan Daftar secara online Klik Link Dibawah ini : http://gonow",neutral,0.9099245667457581,"Bank Indonesia, Raffi Ahmad, Baim Wong, Pertamina, Lowongan Kerja"
2369,Gebyar Undian Mandiri oleh Akun “programUndian2024”,"“GEBYAR UNDIAN BANK MANDIRI “ Bagi Semua Nasabah Bank Mandiri yang sudah Menggunakan Mobil Banking/SMS Banking, Gebyar Undian Berhadiah Hadir Kembali, Ayo Buruan Daftar Agar dapat Memenangkan GRAND PRIZE Seperti Berikut: 5 Unit Mobil Alphard – 5 Unit Mobil CR-V Turbo 5 Unit Mobil HR-V CVT – 5 Unit Mobil Expander – 5 Unit Mobil Fortuner – 8 Unit Motor Scoopy – 8 Unit Motor Xmax 20 Unit TV Led 50 in – 20 Unit iPhone 14 Promax 20 Emas Batangan & Logam Mulia – 20 Paket Wisata Jepang 20 Paket Umroh Gratis Masih Banyak Keuntungan Lainnya… Info Lebih Lanjut Tentang Pendaftaran (GEBYAR UNDIAN BANK MANDIRI) Silakan klik Menu (DAFTAR) Yang Sudah Kami Sediakan…!”",neutral,0.9807193875312805,"Bank Indonesia, Giveaway"
2370,UNDIAN TABUNGAN SIMPEDA BANK JATIM,"Khusus Seluruh Nasabah BANK JAWA TIMUR Yang Sudah Menggunakan *JConnect Mobile BANK JATIM* UNDIAN TABUNGAN SIMPEDA BANK JATIM (PROMO POIN) Berhadiah dari BANK JATIM# Hadir lagi, Ayo buruan Daftar agar memenangkan Grand Prize Seperti : *Grand Prize Mobil* -10 unit mobil Alphard -10 unit mobil CR-V Turbo -10 unit mobil HR-V CVT -10 unit mobil Xpander -10 unit mobil Fortuner -10 unit mobil BR-V -10 unit mobil Brio -10 unit Mobil BMW. – 20 unit Motor Scopy – 15 unit Motor Xmax – 30 Unit TV Led 50 in. – 33 unit Smartphone promax14 – 100emas batangan & Logam mulia. – 20 Paket Wisata singgapore – 20 Paket Umroh Gratis Masih banyak keuntungan lainnya… Info lebih lanjut tentang pendaftaran (UNDIAN TABUNGAN SIMPEDA BANK JATIM) silakan klik menu (Daftar) Yang kami telah sediahkan..",neutral,0.9564019441604614,"Bank BRI, Bank Indonesia, Giveaway"
2371,Link Daftar Gebyar Undian BNI 2024,Gebyar Undian BNI Tahun 2024 khusus Nasabah BNI Ayo buruan daftar agar kamu berkesempatan menjadi pemenang: >2 Unit Mobil Land Rover >2 Unit Mobil Triton Double Cabin >17 Unit Mobil Hyundai >195 Unit Motor Beat Sporty Klik Daftar Untuk Dapatkan Kupon Undian Pemenang Akan di Umumkan Pada Tanggal 30 april.,neutral,0.9964273571968079,"Bank BNI, Bank Indonesia"
2372,Akun Facebook “RANS Berbagi Berkah” Menggelar Giveaway 50 Juta Rupiah,Kami dari tim RANS ENTERTAINMENT mengadakan giveaway hadiah total Rp.50juta Cara untuk memenangkan hadiahnya: SILAHKAN JAWAB PERTANYAAN DI BAWAH 1.Siapa Nama Anak Ke 1 Rafi Ahmad & Nagita Slavina 2.like and share postingan ini 3.IKUTI HALAMAN KAMI Jawaban dikirim ke Messenger/WhatsApp SEMOGA BERUNTUNG *TERIMA KASIH*,neutral,0.9718868136405945,"Raffi Ahmad, Giveaway"
2397,AKUN FACEBOOK BUPATI ACEH BARAT “Mahdi Efendi”,(Tidak terdapat narasi),negative,0.9880183935165405,
2398,AKUN WHATSAPP PJ BUPATI SIJUNJUNG MEMESAN KAIN SONGKET,(Tidak terdapat narasi),negative,0.9880183935165405,
2400,AKUN WHATSAPP PJ BUPATI KAMPAR “0822-1095-3439”,"“Salam,. Dari_ (Hambali)”",neutral,0.6132035851478577,
2401,BANTUAN SENILAI RP75 JUTA DARI BPJS KESEHATAN,PEMBERITAHUAN RESMI !!! Anda Terdaftar Sebagai Penerima DANA BANTUAN Rp. 75jt Dari PEMERINTAH Melalu BPJS KESEHATAN PUSAT Untuk KLAIM DANA BANTUANNYA Silahkan KETIK : (KLAIM BANTUAN) Kirim Via Whatsapp ke No: 083198316118,neutral,0.9983318448066711,
2402,AKUN WHATSAPP CAMAT BOJONGGEDE INGIN BERI DONASI,A: assalamualaikum wr. Wb apakah benar ini dari salah satu pengurus Paud KB Kasih Bunda B: Waalikum salam warahmatullahi wabarakatuh Iy bapak benar sy dengan ibu Eka Damayanti pengelola paud kasih bunda A: saya bapak Tenny Ramdhani dari kecamatan Bojonggede,neutral,0.9157541990280151,
2343,Video David Beckham Punya Situs Judi Online untuk Bantu Masyarakat Indonesia,"“Viral David Beckham Video ini sudah di tonton 126 juta Viewer Tentang bisnis nya.” Narasi dalam Video: “Saya lagi bersama David Beckham, mau menanyakan tentang situs barunya yang ada di Indonesia. David terima kasih atas waktunya. Benarkah David membuka situs SPY4D yang berada di Indonesia?” “Itu benar, itu adalah situs utama saya sebenarnya. Ada banyak tapi yang saya sukai hanya SPY4D. Saya membuka situs SPY4D ini hanya untuk membantu masyarakat Indonesia untuk mendapatkan penghasilan tambahan dan saya juga sudah menyiapkan dana sebesar 50 miliar untuk anggota baru. Saya berharap dengan itu bisa mengubah semua untuk mewujudkan impian rakyat Indonesia.” “Wah 50 miliar tidak buruk, itu berarti rekomendasi nyata untuk anggota baru untuk mencoba dan bermain di situs SPY4D.” = = = Penjelasan: Artikel disadur dari Kompas. Beredar sebuah video di Facebook yang menunjukkan Najwa Shihab sedang mewawancarai David Beckham, dalam wawancara tersebut Beckham mengaku telah membuka situs judi online bernama SPY4D untuk membantu masyarakat Indonesia mendapatkan penghasilan tambahan, ia juga telah menyiapkan dana sebesar 50 miliar untuk anggota baru. Setelah ditelusuri oleh Kompas.com, video asli wawancara Najwa Shihab dengan David Beckham, tidak ditemukan pembahasan mengenai situs judi online SPY4D. Beckham berbicara mengenai pengalamannya ketika berkunjung ke Indonesia yang menyenangkan karena masyarakatnya ramah, baik, dan hangat. Wawancaranya dengan Najwa Shihab juga membahas tentang sepak bola di Indonesia dan keputusan anak-anaknya yang tidak ikut berkarir di sepak bola. Audio dalam video Facebook tersebut seperti telah dimanipulasi, pada awal Najwa Shihab membuka wawancara tersebut sangat berbeda dengan audio pada video asli yang telah terpublikasi di YouTube pada Maret 2018. Dengan demikian, wawancara Najwa Shihab dengan David Beckham membahwa situs judi online adalah tidak benar dengan kategori Konten yang Dimanipulasi. = = = Referensi: https://www.kompas.com/cekfakta/read/2024/04/30/095500582/hoaks-najwa-shihab-wawancarai-beckham-soal-bisnis-judi-online?page=all#page2 = = =",positive,0.4869837164878845,"Bank Indonesia, Najwa Shihab"
2344,Bantuan Sosial Rp257Juta dari Kantor Pusat BPJS Jakarta,"“YTH.. Bpk/Ibu kami dari kantor pusat BPJS Jakarta menyampaikan bahwa anda sekeluarga mendapatkan bantuan sosial dari kantor pusat BPJS Jakarta senilai Rp.257.500.000 dengan kode bantuan (G7NK11) sengaja kami memberi informasi lewat Beranda Facebook anda dengan alasan kontak WhatsApp anda tidak aktif untuk info selanjutnya silakan langsung hubungi admin atas nama bapak MUH BAKRI” = = = Penjelasan: Sebuah akun Facebook dengan nama “Bantuan resmi BPJS” membagikan sebuah tangkapan layar WhatsApp yang berisi pesan bahwa kantor pusat BPJS Jakarta memberikan bantuan senilai Rp257.500.000. Namun setelah ditelusuri tidak ditemukan sumber valid yang membenarkan klaim tersebut. Melalui Instagram resminya, BPJS sejak 2021 mengkonfirmasi bahwa bantuan semacam klaim tersebut adalah tidak benar. Hoaks tentang pembagian bantuan dari BPJS sering sekali beredar di media sosial, BPJS secara resmi juga mengimbau kepada masyarakat agar berhati-hati terhadap segala jenis penipuan yang mengatasnamakan BPJS. Dengan demikian, bantuan sosial Rp257Juta dari kantor pusat BPJS Jakarta adalah tidak benar dengan kategori Konten Palsu. = = = Referensi:",neutral,0.9964684247970581,
2328,Tawaran Pinjaman Dari Bank Indonesia,“Assalamualaikum BUTUH DANA 💵💵💵 Langsung cair sekarang juga Solusinya di tempat kami Syarat pendaftaran mudah (Di jamin Amanah Realisasi Dan trusted)  SYARAT KREDIT ☞ Kirim Foto KTP ☞ Kirim Foto PASPOR ☞ Kirim Foto Rekening Tabungan ☎Untuk Informasi Seputar Layanan Pinjaman 👉 WhatsApp : +6281244204796”,neutral,0.7613206505775452,
2335,Grup WhatsApp Untuk Program Afiliate Tokopedia,"Hallo semuanya ! Peserta yang ada di dalam adalah peserta yang terpilih untuk mengikuti Program Event Enjoy Spesial Toko Pedia Kami mengundang para peserta yang sudah terpilih untuk menyelesaikan misi & mendapatkan keuntungan, Untuk mengerjakan misi silahkan menghubungi admin telegram yang akan pandu secara “Personal” & Keuntungan akan langsung di berikan setelah menyelesaikan 1-6 Misi . So, jangan lewatkan kesempatan kalian ya guys ! Sumber: WhatsApp",neutral,0.6535283923149109,
2308,Undian Berhadiah Bank Mandiri,Undian Berhadiah Bank Mandiri,neutral,0.9410958886146545,Giveaway
2280,Akun Instagram Mengatasnamakan Jhon LBF “@jhon.lbfberbagii”,Bang Jhon Lbf Berbagi,neutral,0.9819971919059753,
2281,Akun Tiktok “@bankmandiri14000” Menyediakan Pinjaman Via Whatsapp,“Informasi lebih lanjut hubungi admin Cs Bank mandiri”,neutral,0.9987205266952515,Bank Indonesia
2257,Gebyar Panen Hadiah Mandiri,"Khusus Untuk Nasabah Bank Mandiri Yang Sudah Terdaftar Di By Livin Mandiri Mobile Banking/Internet Banking, Program Undian Panen Hadiah Bank Mandiri Berhadiah Hadir Lagi, Ayo Buruan Daftar Menangkan Hadiah Utama nya, Seperti Hadiah Utama Nya -2: Unit Rumah. -413: Unit Mobile. -4.344:Unit Sepada Motor -Dan Banyak Alat Elektronik Lainnya Total Hadiah 18.611 Diundi Di Seluruh Indonesia. Masih Banyak Keuntungan Lainnya… Info Lebih Lanjut Tentang Pendaftaran (Program Undian Panen Hadiah Bank Mandiri ) Silakan Klik Menu (Daftar) Yang Telah Kami Sediahkan.",positive,0.6524141430854797,"Bank Indonesia, Giveaway"
2260,Gebyar Promo Hadiah Bank BRI,"Promo 2024° bagi semua nasabah bank BRI. Mobile banking | khususnya Penguna App BRIMO, segera daftar&menang di undian berhadiah by Bank BRI Gebyar ^BRI fiestapoin^ hadir kembali loh!!! Menangkan GrandPrize seperti: -10 Paket Umroh Gratis -10 unit Mobil Tesla -10 unit Mobil Alphard -10 Motor Aerox new 2024 -10 I-Phone15 promax -5 batang logam mulia dan masih banyak hadiah menarik lainnya…!!!!! Info lengkap GEBYAR BRI fiestapoin Nya silahkan klik menu °DAFTAR® yang telah disediakan..!!!",neutral,0.9664930701255798,"Bank BRI, Bank Indonesia, Giveaway"
2269,Program BNI Rewards Point 2024,*hai sobat BNI..* *Bank BNI mengadakan Program BNI Rewards Point’ BERHADIAH* *Khusus Nasabah (Bank-BNI) yang sudah Mempunyai (Mobile banking atau Sms banking Bni) ayo buruan daftar agar kamu berkesempatan menjadi pemenang Gebyar-Undian-Rewards-Poin (Bank-BNI)* *2 Paket Umbroh* *Mobil* *Motor* *Emas Murni* *Lemari Es* *Smartphone* *TV* *Sepeda gunung* *Rice cooker* *Info lebih lanjut tentang pendaftaran (Gebyar-Undian) silakan klik menu (Daftar Sekarang) yang telah kami sediah kan* *Untuk pendaftaran gratis…*,neutral,0.8061858415603638,"Bank BNI, Bank Indonesia, Giveaway"
2233,Akun WhatsApp Kepala Dinkes Provinsi Jawa Tengah Yunita Dyah Suminar,“Narasi tidak ditampilkan”,negative,0.7013158798217773,
2234,Akun Facebook Wakil Bupati Gorontalo Hendra Hemeto Menawarkan Donasi,"“A: Assalamualaikum wr wb B: Waalaikumsalam A: Maaf mengganggu waktunya sebentar. Alhamdulillah ada sedikir rejeki dari Allah swt, Saya mau menyalurkan dana Amanah dari keluarga saya untuk pembangunan atau renovasi di rumah ibadah, tempat Pendidikan dan Yayasan… Jika ada info mengenai hal tersebut tolong di kabari atau di info langsung B: Ph iya,kira2 info sekitar apa yg bs sy bantu pak? A: sementara untuk program pembangunan saja B: Ada pembangunan masjid d kmpus 2 IAIN pak,dn kbetulan sy jg lagi mmbangun rumah Qur’an d rmh sy A: alhamdulillah kalua ada Mohon ijin, Bisa di bantu kirim foto pembangunan/renovasi & alamat lengkap, serta nomor rekening Lembaga atas nama tempat ibadah ke nomer WA saya khusus donasi lnjt ke No Wa”082320320281 Hendra Hemeto ” PENJELASAN: Artikel disadur dari akun Facebook Hendra Hemeto. Sebuah akun Facebook Wakil Bupati Gorontalo Hendra Hemeto menghubungi salah satu pengguna Messenger menawarkan bantuan pembangunan untuk tempat ibadah/Yayasan/tempat Pendidikan. Dalam pesan yang beredar Hendra Hemeto meminta untuk dikirimkan foto, alamat dan nomor rekening Lembaga melalui nomor WhatsApp yang ia kirimkan. Hendra Hemeto memberikan klarifikasi melalui akun Facebook pribadinya dengan 16 ribu pengikut bahwa akun Facebook selain https://www.facebook.com/hendrahemeto.official adalah penipuan. Ia juga mengunggah tangkapan layar percakapan di Messenger dan menandai “fake”. Hendra Hemeto yang juga menjabat sebagai Ketua DPD Partai Golkar Kabupaten Gorontalo memiliki akun media sosial resminya yaitu: Facebook: Henda Hemeto Instagram: @hendrahemeto X: @hendrahemeto YouTube: Hendra Hemeto",neutral,0.9161971807479858,Bank Indonesia
2235,Akun WhatsApp Sekda Kalimantan Tengah Nuryakin,“A: Selamat siang B: Selamat siang Tks pak A: Gimana kabarnya sekeluarga”,neutral,0.9836912155151367,
2236,Postingan Facebook Lowongan Kerja Puskesmas Magelang Utara,"“INFO LOWONGAN KERJA* Dibutuhkan Segera: 1.STAFF KANTOR 2.OB GIRLS Usia Maksimal 35 Diutar Untuk Ditempatkan di *PUSKESMAS MAGELAN TARA ALAMAT: Jl. Ahmad Yani No.244, Kedu Magelang Utara, Kota Magela KUALIFIKASI: Diutamakan Perempuan Min. Ijazah SMA/SMK/D3/S1 Usia Maks. 35 Bisa Komputer Min. Dasar INFO LENGKAP 082229833431″ PENJELASAN: Artikel disadur dari akun Instagram Puskesmas Magelang Utara. Seringkali informasi lowongan pekerjaan beredar di grup Facebook, salah satunya informasi lowongan kerja di Puskesmas Magelang Utara. Pada unggahan tersebut disebutkan Puskesmas Magelang Utara membutuhkan staf kantor dan ob khusus wanita berusia maksimal 35 tahun beserta kualifikasi yang tertera. Tercantum juga nomor telepon sebagai kontak resmi untuk melamar pekerjaan. Diketahui lowongan tersebut tidak benar. Puskesmas Magelang Utara memberikan klarifikasi dengan mengunggah bukti tangkapan layar Facebook maupun WhatsApp menjelaskan bahwa Puskesmas Magelang Utara tidak membuka lowongan kerja. “hallo sahabat #maguters berikut kami sampaikan berdasarkan Media Informasi Iklan Lowongan Kerja yang Mengatasnamakan Puskesmas Magelang Utara melalui Media Sosial (Facebook, Instagram) . Bahwa Puskesmas Magelang Utara saat ini tidak membuka Lowongan Kerja. Demikian informasi pemberitahuan ini kami sampaikan harap maklum dan terima kasih atas pengertiannya.:innocent::pray::skin-tone-2:,” tegas Puskesmas Magelang Utara dalam akun Intagramnya @puskesmasmagelangutara. Berdasarkan penjelasan di atas, informasi lowongan kerja di Puskesmas Magelang Utara yang dibagikan di grup Facebook adalah tidak benar, sehingga masuk ke dalam kategori konten palsu.",neutral,0.9813122153282166,"Bank Indonesia, Raffi Ahmad, Baim Wong, Lowongan Kerja"
2239,Ustadz Felix Siauw Bekerja Sama dengan Mo Salah Membagikan Rezeki Melalui Situs Slot,5.311.973 Sudah Bergabung mohamed salah hubungi felix siauw,neutral,0.9954462647438049,
2240,Jhon LBF Transfer Uang 50 Juta Hanya dengan Mengirim Nomor Rekening ke Nomor WA yang Tertera,Rezeki Buat yang belum kebagian Saya Kasih Puluhan Juta Langsung Transfer DANA/ATM Langsung ke WA : https://wa,neutral,0.6539491415023804,Raffi Ahmad
