ID,TITLE,DATE,HOAX_TEXT,LLM_CATEGORY
2730,"Video Pembuatan Sayur Kol Palsu, “Hati-hati Jangan Salah Beli”",29 Mar 2024,"“Hati2 sayur Kol Palsu” “Kol kw super. Wah ternyata seperti ini ya guys cara pembuatan kol palsu guys, hati-hati ya guys, jangan asal beli.” = = = Penjelasan: Beredar sebuah video yang menunjukkan proses pembuatan sayur kol dengan menggunakan cairan yang dituangkan ke air kemudian cairan tersebut akan dibentuk menyerupai sayur kol utuh. Narator dalam video menyebut bahwa video tersebut adalah proses pembuatan sayur kol dan ia menghimbau agar masyarakat berhati-hati agar tidak salah beli. Namun setelah ditelusuri video tersebut serupa dengan video YouTube yang berjudul “Membuat sampel makanan Jepang” yang telah terpublikasi 10 tahun yang lalu, hanya saja diambil dari sudut pandang yang berbeda. Dilansir dari Kotaku.com, banyak restoran Jepang yang membuat sampel makanan yang terbuat dari plastik yang dicairkan dan diberi warna sebagai replika untuk pelengkap daftar menu makanannya, dan video YouTube tersebut memperlihatkan bagaimana proses sampel makanan Jepang dibuat. Dengan demikian, video pembuatan sayur kol palsu adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://kotaku.com/the-hypnotic-world-of-fake-japanese-food-1642005913 https://cekhoax.id/cek-fakta/salah-foto-foto-tersangka-teroris-penyerangan-gedung-konser-moskow = = =",others
2732,NASA Bersiap Menghadapi Kiamat Internet Karena Badai Matahari Besar pada 2025,29 Mar 2024,“NASA preparing for ‘internet apocalypse’ as huge solar storm could hit Earth by 2025” Terjemahan : “NASA bersiap menghadapi ancaman ‘kiamat internet’ dari badai matahari yang akan datang pada tahun 2025”,others
2734,Pastor Ditampar Karena Mengenakan Masker Terkait dengan Pandemi Covid 19,29 Mar 2024,"“Beginilah Nasib Pemuka Pake Masker!! Udah Goblog, SIAL pula!!!! Gara2 peran mereka juga lah Plandemi Sukses…!!”",others
2736,Kepala Intelijen Ukraina menyatakan kepuasan atas serangan teroris Crocus di Moscow,29 Mar 2024,Kepala Intelijen Ukraina menyatakan kepuasan atas serangan teroris Crocus di Moscow,others
2713,8 April 2024 Bumi Akan Gelap Selama 3 Hari,30 Mar 2024,"“8 APRIL 2024. Bumi akan GELAP selama 3 hari. Tanpa cahaya bulan dan matahari. Siap sedia makanan, lilin dan keperluan penting yg lain. Hindari bepergian demi keselamatan. Setelah 3 hari cahaya matahari akan kembali”",others
2715,Smash Petir Megawati Hangestri Sukses Buat Ratu Voli Korea Terjungkal Mengenaskan,30 Mar 2024,"“Smash Petir.! Pembalasan Megawati Pada Kim Yong Koung Sukses Buat Ratu Volly Terjungkal Mengenaskan | SMASH PETIR MEGATRON, RATU VOLLY KOREA JATUH TERJUNGKAL MENGENASKAN”",others
2716,Megawati Hangestri Lontarkan Ejekan Pedas kepada Ratu Voli Korea,30 Mar 2024,“Sukses Jatuhkan Pink Spider – Megawati Lontarkan Ejekan Pedas Pada Kim Yeon-Koung (Ratu Volly Lemah) | MEGAWATI PERMALUKAN KIM YEON KOUNG SAAT ACARA PENGAMBILAN TIKET KE FINAL”,others
2717,Tangerang Diterjang Banjir Bandang Hingga Pemukiman Warga Jebol,30 Mar 2024,"“BENCANA ALAM TERKINI ~ TANGERANG MELUAP.. BANJIR BANDANG LANDA BEBERAPA WILAYAH | TANGERANG MELUAP, BANJIR BANDANG MELUAP KE PEMUKIMAN WARGA HINGGA JEBOL”",others
2718,Megawati Hangestri Resmi Menandatangani Kontrak Baru dengan Klub Besar Asal Jepang,30 Mar 2024,“Detik² Megawati Jabat Tangan Dengan Coach Ternama Jepang Untuk Pergantian Kontrak Dirinya Dari Khj | MEGAWATI TIBA DI JEPANG UNTUK RESMIKAN PERGANTIAN KONTRAK DENGAN KLUB BESAR”,others
2722,Billboard di Kanada Mengimbau Imigran India di Negaranya untuk Berhenti Buang Air Besar di Tempat Terbuka,30 Mar 2024,Billboard di Kanada Mengimbau Imigran India di Negaranya untuk Berhenti Buang Air Besar di Tempat Terbuka,others
2723,Video Pria Muslim Melecehkan Murid Perempuan di India,30 Mar 2024,Video Pria Muslim Melecehkan Murid Perempuan di India,others
2724,Foto Proyek Besar Bendungan Ethiopia,30 Mar 2024,Foto Proyek Besar Bendungan Ethiopia,others
2725,Video Imigran Afrika Menusuk Warga Spanyol di Barcelona,30 Mar 2024,Video Imigran Afrika Menusuk Warga Spanyol di Barcelona,others
2726,Penemu mRNA Bersaksi Bahwa Moderna Tahu Vaksin Covid Menyebabkan Kanker Turbo,30 Mar 2024,“Penemu mRNA Bersaksi ‘Moderna Tahu Fuckcuihh Coped Menyebabkan Kanker Turbo’ https://thepeoplesvoice,others
2727,Video Pasca Gempa Tuban Maret 2024,30 Mar 2024,"“GEMPA TUBAN” = = = Penjelasan: Sebuah postingan Snack Video membagikan kondisi kerusakan pasca gempa yang diklaim berada di Tuban, Jawa Timur. Diketahui Tuban mengalami gempa berkekuatan 6,4 magnitudo pada 22 Maret 2024. Namun faktanya kondisi kerusakan pasca gempa dalam video tersebut adalah dampak dari gempa di Cianjur pada November 2022. Ditemukan video berbeda di Facebook yang diambil dari lokasi dan sudut pengambilan yang sama disebutkan bahwa lokasi video tersebut berada di Desa Sarampad, Kecamatan Cugenang, Kab. Cianjur, Jawa Barat. Atas bencana tersebut menurut data BNPB pada Desember 2022, gempa berkekuatan 5,6 magnitudo di Cianjur telah merusak hingga 56.480 rumah. Dengan demikian, video kerusakan gempa Tuban Maret 2024 adalah tidak benar dengan kategori Konteks yang Salah. = = = Referensi: https://web.facebook.com/reel/549912536972452 (Arsip: https://ghostarchive.org/archive/v8HOg ) https://nasional.kompas.com/read/2023/11/21/14254831/nominal-bantuan-untuk-rumah-rusak-imbas-gempa-cianjur-ditambah-ini https://cekhoax.id/cek-fakta/salah-video-pasca-gempa-tuban-maret-2024",others
2675,Video Sistem Evakuasi Bangunan Baru di Jepang,31 Mar 2024,“Evacuation system in a new Japanese building.” Terjemahan narasi: “Sistem evakuasi bangunan baru di Jepang” =====,others
2676,Video Seorang Pria Terkenal Karena Memiliki Dua Kepala,31 Mar 2024,Video Seorang Pria Terkenal Karena Memiliki Dua Kepala,others
2678,Video Jembatan “Iron Bridge” di Roma yang Roboh Baru-Baru Ini,31 Mar 2024,Video Jembatan “Iron Bridge” di Roma yang Roboh Baru-Baru Ini,others
2679,Ramuan Bawang Putih Buat Pasien Tidak Perlu Pasang Ring Jantung,31 Mar 2024,"“Obat penyakit jantung. Dengan seizin Allah sudah banyak yang sembuh, rencana mau Pasang Ring batal ” =====",others
2683,The Simpsons Telah Memprediksi Robohnya Jembatan Baltimore,31 Mar 2024,“Simpsons was right again” Terjemahan: Simpsons benar lagi. =====,others
2684,Garis Horizontal di Batang Hidung: Salah Satu Tanda Lemah Jantung,31 Mar 2024,“Hanya Share Semoga Bermanfaat Salah satu tanda jantung lemah garis horizontal d batang hidung…. Salam Sehat Selalu ” =====,others
2685,Gunung Api Aktif Muncul Di Persawahan Setelah Gempa Bumi dan Banjir Bandang di Jawa Tengah,31 Mar 2024,“Tanda Akhir Zaman !! Bermunculan Fenomena2 Aneh Setelah Gempa Bumi dan Banjir Bandang Di Jawa Tengah. Gunung Api Aktif Muncul Dipersawahan Warga”,others
2693,Rekaman Panggilan 911 Korban Jembatan Baltimore,31 Mar 2024,"“Baltimore Bridge survivor 911 call 911 call recieced from survivor or happening baltimore bridge collapse (Terjemahan: Panggilan 911 yang selamat dari Jembatan Baltimore, Panggilan 911 diterima dari korban selamat atau jembatan baltimore runtuh)”",others
2696,: “Muncul Api Dari Dalam Tanah Usai Gempa di Tuban”,31 Mar 2024,Darurat Indonesia dalam bahaya besar Setelah Gempa Di Tuban Tiba-tiba muncul api dari dalam bumi =====,others
2701,MCdonald Tempelkan Poster Ucapan Selamat Kepada Israel Telah Membunuh 30.000 Warga Palestina dan Memberi Makan Gratis Militer Israel,31 Mar 2024,MCdonald Tempelkan Poster Ucapan Selamat Kepada Israel Telah Membunuh 30.000 Warga Palestina dan Memberi Makan Gratis Militer Israel,others
2703,UNHCR Dijerat UU Keimigrasian Karena Lindungi Rohingya Sebagai Imigran Gelap,31 Mar 2024,UNHCR Dijerat UU Keimigrasian Karena Lindungi Rohingya Sebagai Imigran Gelap,others
2707,"Video ledakan saat insiden runtuhnya Jembatan Francis Scott Key di Baltimore, Amerika Serikat",31 Mar 2024,Alternate angle on Francis Scott Key bridge shows a large explosion 👀 Terjemahan: sudut pandang lain pada jembatan Francis Scott Key menunjukan ledakan besar,others
2709,Rendaman Biji Alpukat dan Alkohol Bisa Jadi Obat Oles Nyeri Sendi,31 Mar 2024,"“DON’T THROW AWAY THE AVOCADO SEED, AND BE SURPRISED BY THE RESULT” Terjemahan “JANGAN BUANG BIJI ALPUKAT, ANDA AKAN TERKEJUT DENGAN HASILNYA”",others
2710,Jepang Melarang Penyuntikan Vaksin Covid-19 Berbasis mRNA,31 Mar 2024,“Jepang baru saja melarang suntikan vaksin mRNA untuk penggunaan umum dan meminta negara-negara lain untuk mengikuti jejaknya setelah penelitian resmi pemerintah mengaitkan suntikan tersebut dengan melonjaknya kematian mendadak di negara tersebut”,others
2673,"“Pemimpin lebah membunuh seekor lebah, maka seluruh rakyat lebah membunuh pemimpinnya”",1 Apr 2024,"“Viral video ini. Pemimpin lebah membunuh seekor lebah, maka seluruh rakyat lebah membunuh pemimpinnya. Mereka kecil2 tp kompak-besatu, dan menang. Ada 2 pelajaran dari lebah ini: 1) Membuat madu yg menyehatkan bg manusia: 2) Sangat kompak utk melawan kedzaliman hingga menang.” PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konteks yang Salah: Ketika konten yang asli dipadankan dengan konteks informasi yang salah”.",others
2668,8 Artis Terseret Megakorupsi PT Timah,2 Apr 2024,8 Artis Terseret Megakorupsi PT Timah,others
2670,Raffi Ahmad Buka Perusahaan Judi Online,2 Apr 2024,“Raffi Ahmad Ajak Cocolll Di MILD88” =====,others
2671,Tiga Desa di Jombang Ludes Akibat Angin Tornado,2 Apr 2024,“BENCANA HARI INI~JOMBANG AMBURADUL..NGERI ANGIN TORNADO HARI INI TELAN 3 WILAYAH LUDES TAK TERSISA.” =====,others
2667,: Aksi Warga Yaman pada 23 Februari 2024,3 Apr 2024,"KONDISI GAZA KIAN MEMPRIHATINKAN MEREKA MAKAN RUMPUT DAN KOTORAN HEWAN DIJADIKAN MAKANAN 40RB WARGA GAZA SAHID, JUTAAN MUSLIMS KEMBALI TURUN KEJALAN ====",others
2657,Video “Astaghfirullah Pertanda apa lagi ini ya allah. Kok mirip sesuatu yang sudah ditetapkan allah di akhir zaman”,7 Apr 2024,Video “Astaghfirullah Pertanda apa lagi ini ya allah. Kok mirip sesuatu yang sudah ditetapkan allah di akhir zaman”,others
2658,Ribuan Rumah Di Pasuruan Hancur Akibat Angin Puting Beliung pada 20 Maret 2024,7 Apr 2024,“BENCANA HARI INI~RIBUAN RUMAH DI PASURUAN HANCUR..ANGIN PUTING BLIUNG MENGAMUK & MENGGILA HARI INI”,others
2660,“Kista OVARIUM ini di sebab’kn dari KB suntik 3bln”,7 Apr 2024,“Kista OVARIUM ini di sebab’kn dari KB suntik 3bln”,others
2653,World Economic Forum Membuat Mata Uang Digital Global yang Melacak Semua Kegiatan Penggunanya,8 Apr 2024,World Economic Forum Membuat Mata Uang Digital Global yang Melacak Semua Kegiatan Penggunanya,others
2654,Presiden Vladimir Putin: “Yesus Berkulit Hitam dan Semua Pengikut-Nya Berkulit Hitam”,8 Apr 2024,Presiden Vladimir Putin: “Yesus Berkulit Hitam dan Semua Pengikut-Nya Berkulit Hitam”,others
2655,"Foto Barack Obama, Donald Trump, Bill Clinton dan George W. Bush Memegang Tembok Besar Cina dan Memakai Topi Kerucut Cina",8 Apr 2024,"Foto Barack Obama, Donald Trump, Bill Clinton dan George W. Bush Memegang Tembok Besar Cina dan Memakai Topi Kerucut Cina",others
2656,Video Turis Asing Mengalami Pelecehan Seksual di India,8 Apr 2024,Video Turis Asing Mengalami Pelecehan Seksual di India,others
2641,Deteksi Stroke dan Asam Urat dengan Jari Tangan,9 Apr 2024,Deteksi Stroke dan Asam Urat dengan Jari Tangan,others
2642,Seorang Wanita Berselfie saat Tsunami Taiwan Menerjang,9 Apr 2024,Seorang Wanita Berselfie saat Tsunami Taiwan Menerjang,others
2644,Foto Proses Penandatanganan Bukti Pelunasan Hutang Indonesia Ke China,9 Apr 2024,Proses penanda tanganan bukti pelunasan hutang Indonesia ke China ====,others
2645,"Gempa 6,0 SR Guncang Sulawesi Hingga Tamat",9 Apr 2024,"Baru Saja Gempa Magnitude 6,0 SR Guncang Sulawesi Hingga Tamat, Seketika Dalam Bahaya ====",others
2646,Cina Ingin Pindahkan Warganya Ke Indonesia,9 Apr 2024,"” Penjajahan gaya baru. China ingin segera memindahkan warganya ke bbrp Propinsi di Indonesia. Fasilitas : Pelabuhan besar sudah siap Bandara Kertajati, tiba2 dihidupkan dll. Nitizen : mumpung bowo masih dichina MK mending langsung diskualifikasi 02 Jadi yg meeting di china langsung bubar. “ ====",others
2647,Video Ahmad Dhani Mokel saat Bulan Puasa 2024,9 Apr 2024,"“Ahmad Dhani mokel alias godin alias medot” “Kg @bebek_NKRI_2 … Itu mobilnya, rusak yaa??.. Saat Ramadhan, maunya Mlipir ke warteg terus…” = = = Penjelasan: Sebuah video yang beredar di Twitter menunjukkan Ahmad Dhani yang baru saja keluar dari tempat makan kaki lima waktu siang hari yang diklaim video tersebut diambil pada saat bulan puasa 2024. Narasi postingan tersebut menyebut bahwa Ahmad Dhani sedang mokel atau berbuka puasa sebelum waktunya berbuka. Namun setelah ditelusuri klaim tersebut menyesatkan. Faktanya video tersebut sudah lama beredar sejak September 2023 di media sosial seperti TikTok dan YouTube Short, atau sekitar 6 bulan sebelum puasa 2024 yang dimulai pada Maret 2024. Dilansir dari Tribun Sumsel pada channel YouTubenya memberitakan bahwa Ahmad Dhani pada saat itu sedang makan kulineran kaki lima lontong balap di pinggir jalan Surabaya. Dengan demikian, Ahmad Dhani mokel saat bulan puasa 2024 adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://www.youtube.com/shorts/LjyUYZeUtvU (Arsip: https://ghostarchive.org/archive/JULbM ) https://www.tiktok.com/@sadpoll42/video/7275770069018217734?q=sadpoll42&t=1712567552428 (Arsip: https://ghostarchive.org/archive/SKPTU ) https://cekhoax.id/cek-fakta/salah-video-ahmad-dhani-mokel-saat-bulan-puasa-2024 = = =",others
2649,"Gempa 9,8 Magnitude Guncang Labuan Bajo 4 April 2024",9 Apr 2024,"“BARU SAJA GEMPA MAGNITUDE 9,8 GUNCANG LABUAN BAJO HINGGA TERBELAH AMBRUK”",others
2650,"Filipina Diguncang Gempa 10,8 Magnitude pada 5 April 2024",9 Apr 2024,"“BARU SAJA FILIPINA KIAMAT,GEMPA MAGNITUDE 10,8 GUNCANG 3 KOTA SEKALIGUS HINGGA REMUK”",others
2636,: Jepang melarang suntikan mRNA Covid,12 Apr 2024,Jepang baru saja melarang suntikan vaksin mRNA untuk penggunaan umum dan meminta negara-negara lain untuk mengikuti jejaknya setelah penelitian resmi pemerintah mengaitkan suntikan tersebut dengan melonjaknya kematian mendadak di negara tersebut. ====,others
2637,: Raffi Ahmad ditangkap polisi karena pencucian uang,12 Apr 2024,artis raffi ahmad dirin9ku5 poli51 karena terlibat k45us pencuc14n uang 271 triliun nagita slavina n94muk ====,others
2627,Ledakan Dahsyat Gunung Krakatau,13 Apr 2024,Ledakan Dahsyat Gunung Krakatau,others
2628,Video serangan Iran ke Tel Aviv,13 Apr 2024,Video serangan Iran ke Tel Aviv,others
2632,Betlehem Dibom Saat Paskah 2024,13 Apr 2024,Birth place of Jesus is getting bombed on Easter. Terjemahan: Tempat kelahiran Yesus dibom pada saat paskah,others
2634,Video tentara Cina mendarat di Manado,13 Apr 2024,"“Tentara cina mendarat di Manado 🤔🤔ada apa?” = = = = = PENJELASAN: Akun Facebook Nasrudin lahisa memposting sebuah video yang menampilkan sekumpulan orang memakai seragam yang berada di depan pesawat Lion. Video tersebut diklaim merupakan video tentara Cina yang mendarat di Manado. Setelah ditelusuri dengan menggunakan kata kunci “tentara Cina mendarat di Manado” ditemukan beberapa artikel salah satunya pada artikel Republika berjudul “Tanggapi Video Hoaks, Lion Air Bantah Angkut Militer China” 3 Februari 2023 pukul 19.13 WIB. Corporate Communication Strategic PT Lion Air Danau Mandala Prihantoro menjelaskan narasi video yang mengatakan maskapai Lion Air mengangkut militer Cina tidak benar. Lebih lanjut Danang mengatakan personil Brimob tersebut menggunakan penerbangan Lion Air dua kali dengan tujuan Papua pada akhir 2022. Divisi Humas Polri melalui akun Instagramnya menjelaskan bahwa video tersebut merupakan video pasukan Brimob yang tiba setelah bertugas di Satgas damai Cartenz, Papua. Postingan tersebut diunggah pada 4 Februari 2023. Dengan demikian klaim bahwa video tentara Cina mendarat di Manado tidak benar. Video tersebut merupakan video Brimob yang tiba setelah bertugas di Satgas damai Cartenz, Papua, sehingga hal tersebut masuk dalam kategori konten yang menyesatkan. REFERENSI: https://news.republika.co.id/berita/rpi79z484/tanggapi-video-hoaks-lion-air-bantah-angkut-militer-china https://www.instagram.com/p/CoNVKg3J95u/?utm_source=ig_embed&utm_campaign=loading https://turnbackhoax.id/2023/10/28/salah-video-tentara-cina-komunis-tiongkok-masuk-indonesia/ https://cekhoax.id/cek-fakta/menyesatkan-tentara-cina-mendarat-di-bandara-sam-ratulangi-manado-untuk-memusuhi-indonesia",others
2626,Foto Pasukan Tentara Iran Bersiap Menyerang Israel,14 Apr 2024,"#Iran has placed its entire military on full high alert. Donald Trump calls on Israel to end its war in Gaza. Because another genocide is coming, Iran and Israel will hit each other Terjemahan: #Iran telah menempatkan seluruh militernya dalam siaga penuh. Donald Trump meminta Israel untuk menghentikan perang di Gaza. Karena genosida lain akan datang, Iran dan Israel akan saling serang",others
2622,“Inilah yang terjadi ketika petir menyambar sungai”,15 Apr 2024,"* “KAMU TAU GAK💡 Inilah yang terjadi ketika petir menyambar sungai” (di video). * “⚡️Sambaran petir bergerak dengan kecepatan 270.000 mph. Artinya, dibutuhkan waktu sekitar 55 menit untuk melakukan perjalanan ke bulan. 🏝 Ketika petir menyambar pasir atau tanah berpasir, butiran-butiran pasir tersebut akan menyatu menjadi tabung kecil seperti kaca yang dikenal sebagai fulgurite. 💵 Fulgurite tidak hanya dihargai oleh para kolektor, namun juga memiliki nilai ilmiah yang tinggi dalam menunjukkan terjadinya badai petir di masa lalu. 🏞 Danau Maracaibo di Venezuela adalah tempat di bumi yang paling banyak menerima sambaran petir. Tempat tersebut di anugerahi sebanyak 40.000 sambaran petir dalam satu malam. Information source : Metoffice.uk 🎥: N/A ( dm us for credit or removal request). #lightningstrike #didyouknow #funfact #instagood #themoreyouknow #lake” (di post). PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konteks yang Salah: Ketika konten yang asli dipadankan dengan konteks informasi yang salah”",others
2611,Gelombang Tinggi di Selat Bali Sapu Bersih Wilayah Pesisir pada 14 April 2024,16 Apr 2024,"“BENCANA HARI INI~PAGI 14-04-2024 SELAT BALI KEMBALI MENGAMUK,GELOMBANG DASYAT SAPU BERSIH PESISIR.”",others
2612,Lebaran Ketiga Gunung Semeru Erupsi dan Telan Korban Jiwa,16 Apr 2024,“BENCANA HARI INI~NAAS LEBARAN KE TIGA..GUNUNG SEMERU KEMBALI MELETUS & BANYAK TELAN KORBA JIWA”,others
2614,Video Sebuah Terowongan Bawah Laut Mengalami Kebocoran,16 Apr 2024,trowongan bawah laut jebol,others
2616,: “SINGA MENGGALI KUBURAN SENDIRI”,16 Apr 2024,Seekor Singa yang sekarat tertangkap kamera sedang menggali kuburannya sendiri =====,others
2617,Bank Indonesia Resmi Mengeluarkan Uang Baru 1.0?,16 Apr 2024,Bank Indonesia Resmi Mengeluarkan Uang Baru 1.0?,others
2619,Rafi Ahmad Diciduk Polisi Karena Kasus Pencucian Uang 271 Triliun,16 Apr 2024,Raffi Ahmad keciduk artis raffi ahmad dirin9ku5 poli5i karna terlibat k45us pencuc14an uang 271 triliun nagita slavina n94muk = = = = =,others
2620,“KEADAAN #ISRAEL SAAT INI MENGALAMI YANG PALESTINA ALAMI”,16 Apr 2024,"“KEADAAN #ISRAEL SAAT INI ! KINI ISRAEL MENGALAMI APA YG PALESTINA ALAMI “Maka apabila datang saat hukuman bagi kejahatan yg pertama dan kedua kejahatan itu,kami datangkan kepadamu hamba² kami yg perkasa lalu mereka merajalela di kampung² dan itulah ketentuan yg pasti terlaksana”” PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",others
2621,"Pulau Dewata Tragis, Gelombang Tinggi Mencekam dan Melalap Habis Wilayah Pantai Bali",16 Apr 2024,"LIVE ; PULAU DEWATA TRAGIS,MENCEKAM GELOMBANG TINGGI MELALAP HABIS WILAYAH PANTAI BALI = = = = =",others
2597,“Video Masjidil Aqsha hancur adalah propaganda Zionist”,17 Apr 2024,"“Video di bawah ini yg mengatakan Masjidil Aqsha hancur adalah propaganda Zionist untuk meruntuhkan mental umat muslim dunia . Saya semalam sudah minta klarisifikasi kpd kawan saya yg di Palestina dan mereka bilang MASJID AL -AQSHA masih tetap kokoh tidak hancur . #FreeGaza” PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",others
2599,Truk Iran melintasi perbatasan ke Suriah,17 Apr 2024,Truk Iran melintasi perbatasan ke Suriah,others
2600,Tarik tunai di ATM menggunakan KTP,17 Apr 2024,"Bansos THR dari pemerintah udah cair. Silahkan tarik tunai pakai KTP di atm terdekat Sumber: Twitter https://perma.cc/9YV4-9QKK Arsip PENJELASAN: Berdasarkan hasil penelusuran, tidak ditemukan artikel atau pernyataan pengambilan uang di ATM bisa dengan menggunakan KTP. Namun, setelah didapat pada postingan di media sosial lainnya dengan motif yang sama dan disertai link pemesanan pada salah satu platform ecommerce. KTP tersebut bukan merupakan kartu asli, melainkan kartu ATM yang dilapisi menggunakan Geto Card atau sticker sebagai penutupnya. Nasabah bank konvensional memang dimudahkan dengan adanya kartu ATM untuk bertransaksi, tidak perlu antre di dalam bank. Transaksi dasar seperti cek saldo, mutasi, tarik tunai, pembayaran atau setor tunai bisa dilakukan melalui mesin ATM saja. Tentunya, untuk menggunakan mesin ATM ini perlu memiliki kartu yang dikeluarkan oleh bank tertentu. REFERENSI: https://www.google.com/search?q=stiker+kartu+atm&oq=sticker&gs_lcrp",others
2601,Kondisi Bandara Israel Setelah Adanya Serangan Dari Iran,17 Apr 2024,Kondisi Bandara Israel Setelah Adanya Serangan Dari Iran,others
2602,Kereta Cepat Whoosh Bocor,17 Apr 2024,"” Kereta cepat Whoosh alami kebocoran akibat hujan deras. Belum lunas sudah bocor, seperti beli rumah KPR subsidi” ====",others
2604,"Pelabuhan Ratu Hancur, Gelombang Tinggi Sangat Ganas Melalap Puluhan Wisatawan",17 Apr 2024,"Pelabuhan Ratu Hancur, Gelombang Tinggi Sangat Ganas Melalap Puluhan Wisatawan ====",others
2605,“Hari ketika Iran mengambil tindakan untuk menghancurkan pembunuh anak-anak #Palestina”,17 Apr 2024,"“Hari ketika Iran mengambil tindakan untuk menghancurkan pembunuh anak-anak #Palestina 🇵🇸 (untuk penaklukan Quds) Perintah menyerang Israel akan dikeluarkan oleh Imam Mahdi penguasa Akhir Zaman sendiri dengan kuasa Allah. PalestinaPost” PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",others
2577,Lirik di Lagu Soundtrack Serial Avatar: The Last Airbender Memiliki Tujuan untuk Memuja Dewa Hindu,18 Apr 2024,trend avatar? Apakah kamu mengetahui maksud lirik lagu itu yang berunsur pemujaan tuhan (agama Hindu),others
2578,WARGA PALESTINA RAYAKAN SERANGAN IRAN KE ISRAEL,18 Apr 2024,"Mesjid Al-Aqsa dipadati pemuda Palestina , Warga Palestina merayakan kegembiraan mereka di Masjid Al-Aqsa menyambut serangan drone, rudal balistik balasan dari Iran terhadap penjajah Zionis Israel",others
2579,"Gempa Bermagnitudo 4,2 Guncang Tuban pada 15 April 2024",18 Apr 2024,"“BARU SAJA GEMPA MAGNITUDE GUNCANG TUBAN JATIM,SEKETIKA RIBUAN WARGA MENJERIT HISTERIS | TUBAN MENJERIT LAGI, GEMPA MAGNITUDE 4,2 GUNCANG WILAYAH JAWA TIMUR BAGIAN TUBAN”",others
2580,"Gempa Bermagnitudo 6,0 Guncang Indonesia Bagian Timur pada 13 April 2024",18 Apr 2024,"“BARU SAJA GEMPA MAGNITUDE 6,0 GUNCANG WILAYAH INDONESIA,PULUHAN RUMAH RETAK BESAR | PULUHAN RUMAH RETAK, BARU SAJA GEMPA MAGNITUDE 6,0 GUNCANG WILAYAH INDONESIA TIMUR”",others
2581,Pemain IBK Altos Tak Sadarkan Diri Usai Terkena Smash Megawati Hangestri,18 Apr 2024,“Pelatih Sampai Ngamuk! Smash Megawati Hangestri Buat Pemain IBK Altos Tak Sadarkan Diri”,others
2582,Megawati Hangestri Bantai AI Peppers Hingga Opposite Yaasmeen Muntah Darah,18 Apr 2024,“Kemenangan Berakhir Petaka! Megawati Buat Yasmeen AI Peppers Sampai Muntah Darah”,others
2583,Kepala Ratu Voli Korea Bocor Setelah Terkena Smash Megawati Hangestri,18 Apr 2024,“Kim Yeon Kung Sampai Nangis! Saat Kepalanya Terkena Smash Keras Megawati Sampai Bocor”,others
2584,Video “Tentara Cina sdh mulai beraksi dan sdh berani melawan tentara kita”,18 Apr 2024,Video “Tentara Cina sdh mulai beraksi dan sdh berani melawan tentara kita”,others
2590,Drone Iran Tersangkut di Kabel,18 Apr 2024,Drone nya Iran ada yg nyangkut gaez….,others
2591,Gempa Bumi Telan Belasan Nyawa Pada 14 April 2024,18 Apr 2024,"“BARU SAJA GEMPA GUNCANG BELASAN NYAWA HINGGA MELAYANG,MENCEKAM RIBUAN RUMAH RETAK BESAR”",others
2595,Tentara Merah Cina Berdatangan Setiap Jam Ke Indonesia,18 Apr 2024,"*1 April 2024 tentara² merah cina komunis per jam mendarat…waspada lah RAKYAT jangan lengah, pertanda apa ini..??!!*",others
2596,"Gempa 9,8 Magnitude Guncang Labuan Bajo 4 April 2024",18 Apr 2024,"“BARU SAJA GEMPA MAGNITUDE 9,8 GUNCANG LABUAN BAJO HINGGA TERBELAH AMBRUK”",others
2552,: “Amien Rais Meninggal Dunia”,19 Apr 2024,Amien Rais Meninggal Dunia =====,others
2553,: “PBB kecam serangan Iran terhadap Israel”,19 Apr 2024,"Sekretaris Jenderal Perserikatan Bangsa-Bangsa: Kami mengutuk serangan Iran terhadap Israel dan menuntut penghentian segera serangan-serangan tersebut. Lucu, Sekjen PBB sebelumnya tidak mengutuk agresi Israel ke konjen Iran di Damaskus. =====",others
2554,: “Harga Elpiji 3 Kg di Kendal Mencapai Rp 70.000”,19 Apr 2024,"Seriusan di Kendal, harga Gas Elpiji Melon 70rb =====",others
2557,Foto Pasukan Khusus Iran yang Menyita Kapal Portugis MSC ARIES di Selat Hormuz,19 Apr 2024,Breaking : Pasukan khusus Iran menyita kapal Portugis MSC ARIES di Selat Hormuz.,others
