ID,TITLE,DATE,HOAX_TEXT,LLM_CATEGORY
2086,AKUN WHATSAPP SEKDA CIAMIS,25 May 2024,"“P: Jadi mohon izin pak saya Bpk Yoga Pirdiansah bahwasanya ingin menyampaikan Amanah dari Bpk Dr. H. Andang Firman Triyadi, M.T., untuk menyalurkan bantuan Donasi dalam rangka menyambut Hari Raya Idul Adha R: Ow hiya terus gimana pak selanjutnya? P: Mohon maaf bisa difotokan untuk kondisi masjid saat ini R: /mengirim gambar/”",scam
2087,Surat Edaran Seminar Nasional Mengatasnamakan PPSDM Ketenagakerjaan,25 May 2024,"“Nomor: I/173/SI-SEMNAS/V/2024 Sifat: Segera Lampiran: 6 (Enam) Berkas Perihal: Undangan Seminar Nasional Bimtek Pembinaan dihadirkan 3 (tiga) peserta Kepada Yth, Ibu Vivian Socakusuma Direktur Utama PT Endeki Utama Tbk Di,- Tempat Dalam rangka mewujudkan visi … Indonesia Maju 2045, yakni Indonesia menjadi negara maju pada 2045 atau tepat setelah … Kemerdekaan RI. Undang-undang Nomor 6 … Tentang Penetapan Peraturan … Pengganti Undang-Undang Negara Tahun 2022 Tentang … UU Cipta Kerja merupakan … dari rangkaian reformasi … diterapkan oleh pemerintah dengan tujuan meningkatkan … dan pertumbuhan ekonomi … mendorong Indonesia … diharapkan dapat mencegah suap serta korupsi menyebabkan … menurunkan … Dalam Seminar Nasional/Bimtek dua hari ini dengan mengambil tema “Implementasi Omnibus Law Undang-Undang Nomor 6 Tahun 2023 Tentang Cipta Kerja, Optimisme Penguatan Industri Manufaktur Purchasing Manager Index (PMI), Visi Indonesia Emas 2045 Menuju Negara Maju, UU No. 2 Tahun 2005 Tentang Penyelesaian Perselisihan Hubungan Industrial..”",scam
2093,Link Pendaftaran Penerima Bansos PKH 2024,25 May 2024,“https://acesse,scam
2079,Akun Tiktok Tiruan @jusuf_hameka Berisi Konten Giveaway,26 May 2024,🎁 DAFTARKAN DIRI ANDA SEKARANG 🎁 Silahkan hubungi WhatsApp admin disini. 👇👇,scam
2080,Hotman Paris dan Raffi Ahmad Berikan Rekomendasi Situs Judi Online,26 May 2024,SITUS PILIHAN HOTMAN PARIS & RAFFI AHMAD Langsung Join Di Rajapools Bosku !! 𝐇𝐀𝐓𝐈 𝐇𝐀𝐓𝐈 𝐒𝐈𝐓𝐔𝐒 𝐒𝐂𝐀𝐌..!! 𝐒𝐈𝐓𝐔𝐒 𝐓𝐄𝐑𝐏𝐄𝐑𝐂𝐀𝐘𝐀 𝐇𝐀𝐍𝐘𝐀 𝐃𝐈 𝐑𝐀𝐉𝐀𝐏𝐎𝐎𝐋𝐒..!! 𝐏𝐑𝐎𝐒𝐄𝐒 𝐊𝐈𝐋𝐀𝐓𝐓 𝐁𝐎𝐒𝐊𝐔.!!,scam
2082,Giveaway Uang 10 Juta dengan Menebak Nama Hewan oleh Akun yang Mengatasnamakan Baim Wong,26 May 2024,𝙆𝙃𝙐𝙎𝙐𝙎 𝙎𝙋𝙀𝙎𝙄𝘼𝙇 𝙃𝘼𝙍𝙄 𝙄𝙉𝙄 𝙏𝙀𝘽𝘼𝙆 *NAMA HEWAN* 𝘿𝙄𝘽𝘼𝙒𝘼𝙃𝘼 𝙄𝙉𝙄 𝙎𝘼𝙔𝘼 𝘽𝙀𝙍𝘽𝘼𝙂𝙄 𝙎𝙀𝘿𝙄𝙆𝙄𝙏 𝙍𝙀𝙕𝙀𝙆𝙄 𝘽𝙀𝙍𝙐𝙋𝘼 𝙐𝘼𝙉𝙂 𝙏𝙐𝙉𝘼𝙄 (10 JT) 𝙅𝙄𝙆𝘼 𝙅𝘼𝙒𝘼𝘽𝘼𝙉 𝘼𝙉𝘿𝘼 𝘽𝙀𝙉𝘼𝙍 𝙇𝘼𝙉𝙂𝙎𝙐𝙉𝙂 𝙃𝙐𝘽𝙐𝙉𝙂𝙄 𝙉𝙊 𝙒𝘼 𝙎𝘼𝙔𝘼 𝙔𝘼𝙉𝙂 𝙏𝙀𝙍𝙏𝙀𝙍𝘼 𝘿𝙄𝘽𝘼𝙒𝘼𝙃 𝙄𝙉 083874124520,scam
2083,Najwa Shihab Promosikan Situs Judi dengan Beberapa Tokoh Politik,26 May 2024,VIRAL SITUS PILIHAN NAJWA SHIHAB Langsung Join Di Rajapools Bosku !!,scam
2063,“𝘗𝘙𝘖𝘎𝘙𝘈𝘔 2024 𝘣𝘢𝘨𝘪 𝘴𝘦𝘮𝘶𝘢 𝘯𝘢𝘴𝘢𝘣𝘢𝘩 BANK JATIM 𝘺𝘢𝘯𝘨 𝘴𝘶𝘥𝘢𝘩 𝘮𝘦𝘯𝘨𝘨𝘶𝘯𝘢𝘬𝘢𝘯 LAYANAN Mobile Banking/𝘚𝘮𝘴 𝘉𝘢𝘯𝘬𝘪𝘯𝘨”,27 May 2024,“𝘗𝘙𝘖𝘎𝘙𝘈𝘔 2024 𝘣𝘢𝘨𝘪 𝘴𝘦𝘮𝘶𝘢 𝘯𝘢𝘴𝘢𝘣𝘢𝘩 BANK JATIM 𝘺𝘢𝘯𝘨 𝘴𝘶𝘥𝘢𝘩 𝘮𝘦𝘯𝘨𝘨𝘶𝘯𝘢𝘬𝘢𝘯 LAYANAN Mobile Banking/𝘚𝘮𝘴 𝘉𝘢𝘯𝘬𝘪𝘯𝘨”,scam
2068,Video Dokter Richard Berisi Ajakan Bergabung di Situs Judi Online,27 May 2024,SITUS PILIHAN DOKTER RICHARD Langsung Join Di Rajapools Bosku !! 𝐇𝐀𝐓𝐈 𝐇𝐀𝐓𝐈 𝐒𝐈𝐓𝐔𝐒 𝐒𝐂𝐀𝐌..!! 𝐒𝐈𝐓𝐔𝐒 𝐓𝐄𝐑𝐏𝐄𝐑𝐂𝐀𝐘𝐀 𝐇𝐀𝐍𝐘𝐀 𝐃𝐈 𝐑𝐀𝐉𝐀𝐏𝐎𝐎𝐋𝐒..!! 𝐏𝐑𝐎𝐒𝐄𝐒 𝐊𝐈𝐋𝐀𝐓𝐓 𝐁𝐎𝐒𝐊𝐔.!!,scam
2076,"“saya King kevin 200 orang tercepat yang mengucapkan {HADIR} aku transfer 25 juta , secara acak”",27 May 2024,"“saya King kevin 200 orang tercepat yang mengucapkan {HADIR} aku transfer 25 juta , secara acak”",scam
2077,“Mir’a Hayati berbagi THR 35 juta Rupiah melalui akun Facebook Mira Hayati”,27 May 2024,“Mir’a Hayati berbagi THR 35 juta Rupiah melalui akun Facebook Mira Hayati”,scam
2078,“Ivan Gunawan berbagi hadiah melalui akun Facebook Igun Berbagi”,27 May 2024,“Ivan Gunawan berbagi hadiah melalui akun Facebook Igun Berbagi”,scam
2042,"Inul Daratista Bagikan Uang 45 Juta Ke Nasabah BRI, BNI, Mandiri, dan BCA",28 May 2024,Bagi yang sudah follow Bunda akan berikan hadiah untuk kalian sesuai dengan bank yang ada di atas bagi pemenang akan bunda berikan 45jt. ====,scam
2046,Situs Judi Online Raffi Ahmad,28 May 2024,Situs Judi Online Raffi Ahmad,scam
2047,Raffi Ahmad dan Rudy Salim Membuat Proyek Baru Legalisasi Judi Online Bersama Menkominfo,28 May 2024,Raffi Ahmad dan Rudy Salim Membuat Proyek Baru Legalisasi Judi Online Bersama Menkominfo,scam
2004,Video Sule Mempromosikan Judi Online,29 May 2024,"“REKOMENDASI DARI KANG SULE GARANSI 100%” Narasi dalam video: “Izin bertanya kang Sule, apa tujuan anda untuk membuka situs legal ini? Tujuan utama saya untuk membuat permainan ini lebih menyenangkan dan nggak sedot WC. Situs ACC4D sudah diregulasi bursa saham Indonesia dan merupakan situs online yang legal pertama di Indonesia. Apa keuntungan bermain di situs legal ini kang Sule? Keuntungan bermain di situs legal ACC4D pastinya pertama kamu gak akan ditangkap polisi, kedua dengan lima manual speed cepat 30 auto turbo, 70 auto turbo DC on, pasti pecah kali 5000 gak sampai 10 menit bermain. Jika tidak pecah kali 5000 dalam 10 menit gimana kang? Jika tidak pecah perkalian 5000 dalam 10 menit sebagai garansi seluruh modal akan dikembalikan. Wah tidak ada ruginya dong bermain di situs kang Sule. Iya bener, rugi berapapun saya kembalikan. Bagi yang mau main cari saja di Google ACC4D.” = = = Penjelasan: Artikel disadur dari Kompas. Sebuah unggahan di Facebook membagikan sebuah video yang menampilkan komedian Sule mempromosikan situs judi online dalam wawancaranya dengan Najwa Shihab. Dalam video tersebut Sule menjamin keuntungan ketika bermain dan uang akan dikembalikan jika pengguna merugi. Namun setelah ditelusuri keaslian video tersebut, Tim Cek Fakta Kompas menyebut bahwa suara yang menyerupai Sule tersebut merupakan hasil manipulasi buatan AI. Ditemukan video serupa wawancara antara Najwa Shihab dan Sule yang sudah lama terpublikasi sejak 19 Oktober 2016 pada channel YouTube Metro TV, tetapi ketika diperhatikan tidak ada pembahasan mengenai judi online dalam video tersebut. Dengan demikian, video Sule mempromosikan judi online adalah tidak benar dengan kategori Konten yang Dimanipulasi. = = = Referensi: https://www.kompas.com/cekfakta/read/2024/05/28/174000182/-hoaks-video-sule-promosi-judi-online = = =",scam
2010,Akun Tiktok Tiruan Jusuf Hamka @prof.hj.jusufhamka,29 May 2024,🎁 DAFTARKAN DIRI ANDA SEKARANG 🎁 Silahkan hubungi WhatsApp admin disini. 👇👇,scam
2012,Akun Facebook “Bundaa Inul” Buka Giveaway dengan Menebak Nama Daerah,29 May 2024,Spesial HARI INI ! 𝗔𝘆𝗼 𝗝𝗮𝘄𝗮𝗯 𝗕𝗮𝗴𝗶 𝗬𝗮𝗻𝗴 𝗕𝗶𝘀𝗮 𝗠𝗲𝗻𝗷𝗮𝘄𝗮𝗯 𝗣𝗲𝗿𝘁𝗮𝗻𝘆𝗮𝗮𝗻 𝗧𝗲𝗿𝘀𝗲𝗯𝘂𝘁 𝗗𝗲𝗻𝗴𝗮𝗻 𝗕𝗲𝗻𝗮𝗿 𝗔𝗸𝗮𝗻 𝗠𝗲𝗻𝗱𝗮𝗽𝗮𝘁𝗸𝗮𝗻 𝗛𝗮𝗱𝗶𝗮𝗵 𝗨𝗮𝗻𝗴 𝗧𝘂𝗻𝗮𝗶 𝗣𝘂𝗹𝘂𝗵𝗮𝗻 𝗝𝘂𝘁𝗮… 𝗕𝗲𝗿𝗶𝗸𝗮𝗻 𝗝𝗮𝘄𝗮𝗯𝗮𝗻 𝗔𝗻𝗱𝗮 𝗞𝗲 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 𝗦𝗮𝘆𝗮!!! https://wa,scam
2013,Baim Wong Berikan Hadiah Rumah untuk Pengikut Tiktoknya,29 May 2024,Yang Follow Akun Saya akan Saya Undi Sekarang Untuk Dapat 1 unit Rumah Mewah🙏,scam
2015,Akun Tiktok @bank.bni.pinjaman2 Buka Pinjaman Online Melalui Whatsapp,29 May 2024,saat ini pinjaman Dana di Bank BNI lebih mudah hanya kirim foto KTP dan no rekening langsung di ACC tanpa jaminan apapun dan tidak survei ke alamat agar lebih muda Untuk masyarakat untuk mengajukan Pinjaman di Bank BNI secara online,scam
2018,Gebyar Undian Berhadiah Simpeda Bank Jatim,29 May 2024,"“𝘗𝘙𝘖𝘎𝘙𝘈𝘔 2024″ 𝘣𝘢𝘨𝘪 𝘴𝘦𝘮𝘶𝘢 𝘯𝘢𝘴𝘢𝘣𝘢𝘩 𝘽𝙖𝙣𝙠 𝙅𝘼𝙏𝙄𝙈 𝘺𝘢𝘯𝘨 𝘴𝘶𝘥𝘢𝘩 𝘮𝘦𝘯𝘨𝘨𝘶𝘯𝘢𝘬𝘢𝘯 𝙅𝙘𝙤𝙣𝙣𝙚𝙘𝙩 𝙈𝙤𝙗𝙞𝙡𝙚” “𝘔𝘰𝘣𝘪𝘭𝘦 𝘉𝘢𝘯𝘬𝘪𝘯𝘨 / 𝘚𝘮𝘴 𝘉𝘢𝘯𝘬𝘪𝘯𝘨.” “𝘎𝘦𝘣𝘺𝘢𝘳 𝘜𝘯𝘥𝘪𝘢𝘯 𝘉𝘦𝘳𝘩𝘢𝘥𝘪𝘢𝘩 𝙎𝙞𝙢𝙥𝙚𝙙𝙖 𝘽𝙖𝙣𝙠 𝙅𝙖𝙩𝙞𝙢 𝘏𝘢𝘥𝘪𝘳 𝘬𝘦𝘮𝘣𝘢𝘭𝘪,” 𝘈𝘺𝘰 𝘣𝘶𝘳𝘶𝘢𝘯 𝘥𝘢𝘧𝘵𝘢𝘳 𝘢𝘨𝘢𝘳 𝘮𝘦𝘮𝘦𝘯𝘢𝘯𝘨𝘬𝘢𝘯 𝘨𝘳𝘢𝘯𝘥 𝘱𝘳𝘪𝘻𝘦 𝘴𝘦𝘱𝘦𝘳𝘵𝘪 : – 10 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘈𝘭𝘱𝘩𝘢𝘳𝘥 – 20 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘊𝘙-𝘝 𝘛𝘶𝘳𝘣𝘰 – 25 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘏𝘙-𝘝 𝘊𝘝𝘛 – 30 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘟𝘱𝘢𝘯𝘥𝘦𝘳 – 15 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘍𝘰𝘳𝘵𝘶𝘯𝘦𝘳 – 30 𝘶𝘯𝘪𝘵 𝘔𝘰𝘵𝘰𝘳 𝘚𝘤𝘰𝘱𝘺 – 20 𝘶𝘯𝘪𝘵 𝘔𝘰𝘵𝘰𝘳 𝘟𝘮𝘢𝘹 – 30 𝘜𝘯𝘪𝘵 𝘛𝘝 𝘓𝘦𝘥 50 𝘪𝘯. – 40 𝘶𝘯𝘪𝘵 𝘚𝘮𝘢𝘳𝘵𝘱𝘩𝘰𝘯𝘦 𝘱𝘳𝘰𝘮𝘢𝘹14 – 100 𝘦𝘮𝘢𝘴 𝘣𝘢𝘵𝘢𝘯𝘨𝘢𝘯 & 𝘓𝘰𝘨𝘢𝘮 𝘮𝘶𝘭𝘪𝘢 – 25 𝘗𝘢𝘬𝘦𝘵 𝘞𝘪𝘴𝘢𝘵𝘢 𝘴𝘪𝘯𝘨𝘨𝘢𝘱𝘰𝘳𝘦 – 50 𝘗𝘢𝘬𝘦𝘵 𝘜𝘮𝘳𝘰𝘩 𝙂𝙧𝙖𝙩𝙞𝙨 (𝙂𝙚𝙗𝙮𝙖𝙧 𝙐𝙣𝙙𝙞𝙖𝙣 𝙏𝙖𝙗𝙪𝙣𝙜𝙖𝙣 𝙎𝙞𝙢𝙥𝙚𝙙𝙖 𝘽𝙖𝙣𝙠 𝙅𝙖𝙩𝙞𝙢 𝘽𝙚𝙧𝙝𝙖𝙙𝙞𝙖𝙝) 𝘴𝘪𝘭𝘢𝘬𝘢𝘯 𝘬𝘭𝘪𝘬 𝘮𝘦𝘯𝘶 (𝘿𝙖𝙛𝙩𝙖𝙧) 𝘠𝘢𝘯𝘨 𝘚𝘶𝘥𝘢𝘩 𝘬𝘢𝘮𝘪 𝘴𝘦𝘥𝘪𝘢𝘬𝘢𝘯 𝘽𝙪𝙧𝙪𝙖𝙣 𝘿𝙖𝙛𝙩𝙖𝙧 𝙎𝙚𝙠𝙖𝙧𝙖𝙣𝙜 ( 𝙂𝙍𝘼𝙏𝙄𝙎 )”",scam
2021,Undian Berhadiah Bank Jatim untuk Pengguna Layanan Jconnect Mobile,29 May 2024,"“𝘗𝘙𝘖𝘎𝘙𝘈𝘔 2024” 𝘣𝘢𝘨𝘪 𝘴𝘦𝘮𝘶𝘢 𝘯𝘢𝘴𝘢𝘣𝘢𝘩 𝘽𝙖𝙣𝙠 𝙅𝘼𝙏𝙄𝙈 𝘺𝘢𝘯𝘨 𝘴𝘶𝘥𝘢𝘩 𝘮𝘦𝘯𝘨𝘨𝘶𝘯𝘢𝘬𝘢𝘯 𝙅𝙘𝙤𝙣𝙣𝙚𝙘𝙩 𝙈𝙤𝙗𝙞𝙡𝙚 𝘔𝘰𝘣𝘪𝘭𝘦 𝘉𝘢𝘯𝘬𝘪𝘯𝘨 / 𝘚𝘮𝘴 𝘉𝘢𝘯𝘬𝘪𝘯𝘨 𝘎𝘦𝘣𝘺𝘢𝘳 𝘜𝘯𝘥𝘪𝘢𝘯 𝘉𝘦𝘳𝘩𝘢𝘥𝘪𝘢𝘩 𝙎𝙞𝙢𝙥𝙚𝙙𝙖 𝘽𝙖𝙣𝙠 𝙅𝙖𝙩𝙞𝙢 𝘏𝘢𝘥𝘪𝘳 𝘬𝘦𝘮𝘣𝘢𝘭𝘪, 𝘈𝘺𝘰 𝘣𝘶𝘳𝘶𝘢𝘯 𝘥𝘢𝘧𝘵𝘢𝘳 𝘢𝘨𝘢𝘳 𝘮𝘦𝘮𝘦𝘯𝘢𝘯𝘨𝘬𝘢𝘯 𝘨𝘳𝘢𝘯𝘥 𝘱𝘳𝘪𝘻𝘦 𝘴𝘦𝘱𝘦𝘳𝘵𝘪 : – 10 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘈𝘭𝘱𝘩𝘢𝘳𝘥 – 20 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘊𝘙-𝘝 𝘛𝘶𝘳𝘣𝘰 – 25 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘏𝘙-𝘝 𝘊𝘝𝘛 – 30 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘟𝘱𝘢𝘯𝘥𝘦𝘳 – 15 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘍𝘰𝘳𝘵𝘶𝘯𝘦𝘳 – 30 𝘶𝘯𝘪𝘵 𝘔𝘰𝘵𝘰𝘳 𝘚𝘤𝘰𝘱𝘺 – 20 𝘶𝘯𝘪𝘵 𝘔𝘰𝘵𝘰𝘳 𝘟𝘮𝘢𝘹 – 30 𝘜𝘯𝘪𝘵 𝘛𝘝 𝘓𝘦𝘥 50 𝘪𝘯. – 40 𝘶𝘯𝘪𝘵 𝘚𝘮𝘢𝘳𝘵𝘱𝘩𝘰𝘯𝘦 𝘱𝘳𝘰𝘮𝘢𝘹14 – 100 𝘦𝘮𝘢𝘴 𝘣𝘢𝘵𝘢𝘯𝘨𝘢𝘯 & 𝘓𝘰𝘨𝘢𝘮 𝘮𝘶𝘭𝘪𝘢 – 25 𝘗𝘢𝘬𝘦𝘵 𝘞𝘪𝘴𝘢𝘵𝘢 𝘴𝘪𝘯𝘨𝘨𝘢𝘱𝘰𝘳𝘦 – 50 𝘗𝘢𝘬𝘦𝘵 𝘜𝘮𝘳𝘰𝘩 𝙂𝙧𝙖𝙩𝙞𝙨 (𝙂𝙚𝙗𝙮𝙖𝙧 𝙐𝙣𝙙𝙞𝙖𝙣 𝙏𝙖𝙗𝙪𝙣𝙜𝙖𝙣 𝙎𝙞𝙢𝙥𝙚𝙙𝙖 𝘽𝙖𝙣𝙠 𝙅𝙖𝙩𝙞𝙢 𝘽𝙚𝙧𝙝𝙖𝙙𝙞𝙖𝙝) 𝘴𝘪𝘭𝘢𝘬𝘢𝘯 𝘬𝘭𝘪𝘬 𝘮𝘦𝘯𝘶 (𝘿𝙖𝙛𝙩𝙖𝙧) 𝘠𝘢𝘯𝘨 𝘚𝘶𝘥𝘢𝘩 𝘬𝘢𝘮𝘪 𝘴𝘦𝘥𝘪𝘢𝘬𝘢𝘯 𝘽𝙪𝙧𝙪𝙖𝙣 𝘿𝙖𝙛𝙩𝙖𝙧 𝙎𝙚𝙠𝙖𝙧𝙖𝙣𝙜 ( 𝙂𝙍𝘼𝙏𝙄𝙎 )",scam
2023,Gebyar Undian Berhadiah Mengatasnamakan Baim Wong,29 May 2024,“Khusus hari Ini Saya Buka Gebyar Undian Berhadiah Buruan Daftar Kan Diri Anda Dengan Data Yang Cukup Langsung Chat WhatsApp 👇. 👇. 👇 https://wa,scam
2025,Undian Hadiah untuk Nasabah BPD Sumut Mobile,29 May 2024,"“𝘗𝘙𝘖𝘎𝘙𝘈𝘔 2024” 𝘣𝘢𝘨𝘪 𝘴𝘦𝘮𝘶𝘢 𝘯𝘢𝘴𝘢𝘣𝘢𝘩 BPD SUMUT MOBILE 𝘺𝘢𝘯𝘨 𝘴𝘶𝘥𝘢𝘩 𝘮𝘦𝘯𝘨𝘨𝘶𝘯𝘢𝘬𝘢𝘯 𝘔𝘰𝘣𝘪𝘭𝘦 𝘉𝘢𝘯𝘬𝘪𝘯𝘨 / 𝘚𝘮𝘴 𝘉𝘢𝘯𝘬𝘪𝘯𝘨 𝘎𝘦𝘣𝘺𝘢𝘳 𝘜𝘯𝘥𝘪𝘢𝘯 𝘉𝘦𝘳𝘩𝘢𝘥𝘪𝘢𝘩 𝘏𝘢𝘥𝘪𝘳 𝘬𝘦𝘮𝘣𝘢𝘭𝘪, 𝘈𝘺𝘰 𝘣𝘶𝘳𝘶𝘢𝘯 𝘥𝘢𝘧𝘵𝘢𝘳 𝘢𝘨𝘢𝘳 𝘮𝘦𝘮𝘦𝘯𝘢𝘯𝘨𝘬𝘢𝘯 𝘨𝘳𝘢𝘯𝘥 𝘱𝘳𝘪𝘻𝘦 𝘴𝘦𝘱𝘦𝘳𝘵𝘪 : – 5 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘈𝘭𝘱𝘩𝘢𝘳𝘥 – 5 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘊𝘙-𝘝 𝘛𝘶𝘳𝘣𝘰 – 5 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘏𝘙-𝘝 𝘊𝘝𝘛 – 5 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘟𝘱𝘢𝘯𝘥𝘦𝘳 – 5 𝘶𝘯𝘪𝘵 𝘮𝘰𝘣𝘪𝘭 𝘍𝘰𝘳𝘵𝘶𝘯𝘦𝘳 – 8 𝘶𝘯𝘪𝘵 𝘔𝘰𝘵𝘰𝘳 𝘚𝘤𝘰𝘱𝘺 – 8 𝘶𝘯𝘪𝘵 𝘔𝘰𝘵𝘰𝘳 𝘟𝘮𝘢𝘹 – 20 𝘜𝘯𝘪𝘵 𝘛𝘝 𝘓𝘦𝘥 50 𝘪𝘯. – 20 𝘶𝘯𝘪𝘵 𝘚𝘮𝘢𝘳𝘵𝘱𝘩𝘰𝘯𝘦 𝘱𝘳𝘰𝘮𝘢𝘹14 – 20 𝘦𝘮𝘢𝘴 𝘣𝘢𝘵𝘢𝘯𝘨𝘢𝘯 & 𝘓𝘰𝘨𝘢𝘮 𝘮𝘶𝘭𝘪𝘢 – 20 𝘗𝘢𝘬𝘦𝘵 𝘞𝘪𝘴𝘢𝘵𝘢 𝘴𝘪𝘯𝘨𝘨𝘢𝘱𝘰𝘳𝘦 – 50 𝘗𝘢𝘬𝘦𝘵 𝘜𝘮𝘳𝘰𝘩 𝘎𝘳𝘢𝘵𝘪𝘴 𝘔𝘢𝘴𝘪𝘩 𝘣𝘢𝘯𝘺𝘢𝘬 𝘬𝘦𝘶𝘯𝘵𝘶𝘯𝘨𝘢𝘯 𝘭𝘢𝘪𝘯𝘯𝘺𝘢… 𝘐𝘯𝘧𝘰 𝘭𝘦𝘣𝘪𝘩 𝘭𝘢𝘯𝘫𝘶𝘵 𝘵𝘦𝘯𝘵𝘢𝘯𝘨 𝘱𝘦𝘯𝘥𝘢𝘧𝘵𝘢𝘳𝘢𝘯 GEBYAR UNDIAN BPD SUMUT MOBILE 𝘴𝘪𝘭𝘢𝘬𝘢𝘯 𝘬𝘭𝘪𝘬 𝘮𝘦𝘯𝘶 (𝘋𝘢𝘧𝘵𝘢𝘳) 𝘠𝘢𝘯𝘨 𝘚𝘶𝘥𝘢𝘩 𝘬𝘢𝘮𝘪 𝘴𝘦𝘥𝘪𝘢𝘬𝘢𝘯…",scam
2026,Voucher Ayam Goreng Gratis dalam Rangka 46 Tahun KFC,29 May 2024,“Minggu ini untuk merayakan 46 tahun KFC kami ingin mentraktir semua orang dengan tiga ember ayam GRATIS. Kami akan mengirimkan voucher kepada setiap orang yang telah berbagi & berkomentar selambat-lambatnya tanggal 30 Mei untuk mendapatkan tiga ember ayam GRATIS. Setiap voucher dapat digunakan di KFC mana pun”,scam
2027,Giveaway 30 Juta dari Akun Facebook “Soimah Berbagi”,29 May 2024,"yuk tebak nama kota dibawah dengan benar, yang bisa tebak aku transfer 30jt ya",scam
2030,AKUN WHATSAPP GUBERNUR SUMBAR Mahyeldi ANSHARULLAH,29 May 2024,“Assalamualaikum wr wb Terima kasih bapak Hendra dan jajaran karang taruna”,scam
2031,AKUN WHATSAPP HERI SULISTYANTO PLH BUPATI PROBOLINGGO,29 May 2024,Assalamualaikum Salam dari kami.Plh.Bupati Probolinggo. Heri Sulistyanto. Tks /panggilan suara/,scam
2032,Nomor WhatsApp Kepala DPMPTSP KAB. Pangandaran Jaja Nurulhuda,29 May 2024,(Pa Jaja Kadis2),scam
2033,Surat Undangan Rakerkesnas Juni 2024,29 May 2024,"Nomor: PR.03/01/A/2024 Lampiran: 3 Halaman Hal: Undangan Rapat Kerja Kesehatan Nasional (Rakerkesnas) Tahun 2024 Di Tempat Dalam rangka mewujudkan transformasi kesehatan pusat … menuju percepatan pelaksanaan dan perencanaan program transformasi Kesehatan. Direktorat Jenderal Kesehatan Masyarakat Kementerian Kesehatan akan menyelenggarakan rapat kerja Kesehatan nasional (Rakerkesnas) Tahun 2024. Sehubungan dengan hal ini, dengan hormat … untuk menugaskan perwakilannya untuk hadir sebagai peserta aktif dalam acara rakerkesnas yang akan dilaksanakan pada: Hari/Tanggal: Sabtu-Minggu, 8-9 Juni 2024 Waktu: Sabtu, 09.00 s.d. 16.30 WIB Minggu, 09.00s.d. 17.00 WIB Tempat pertemuan: Ciputra World Surabaya Hotel PENJELASAN: Artikel disadur dari media sosial Kementerian Kesehatan. Beredar surat undangan Rapat Kerja Kesehatan Nasional (Rakerkesnas) 2024 yang mengatasnamakan Kementerian Kesehatan. Rakerkesnas dilaksanakan pada tanggal 8-9 Juni 2024 berlokasi di Hotel Ciputra World Surabaya. Melalui akun media sosial resminya, Kementerian Kesehatan memberikan klarfikasi informasi tersebut tidak benar. Kemenkes dengan tegas menginformasikan bahwa Rapat Kerja Kesehatan Nasional telah dilaksanakan pada 24-25 April 2024 berlokasi di Tangerang. Sebagai tambahan dilansir dari situs resmi Kemenkes, saat Rakerkesnas 2024 diadakan Presiden Jokowi secara resmi membuka Rapat Kerja Kesehatan Nasional (Rakerkesnas) tahun 2024 di ICE BSD, Tangerang Selatan, Banten dengan tema “Transformasi Kesehatan: Melesat Menuju Indonesia Emas”. Dengan demikian surat undangan Rakerkesnas Tahun 2024 di Surabaya dipastikan palsu, karena Rakerkesnas 2024 telah berlangsung pada Mei 2024. Informasi resmi Kementerian Kesehatan dapat diakses pada situs dan akun media sosial resmi Kemenkes RI. REFERENSI: https://www.facebook.com/story.php?story_fbid=1041313910692824&id=100044426739616&mibextid=xfxF2i&rdid=wMmkXPlKYr3NZTy5 https://www.kemkes.go.id/id/rilis-kesehatan/presiden-resmi-membuka-rakerkesnas-2024",scam
